brick_rejections,prompt,structure_id
209,Compact car with distinct geometric outlines and segmented body.,629ebcf2-18d5-45e5-9f2d-6cc2484a0a9e
57,"Boxy vehicle with pronounced edges, tiered rear, and flat top.",629ebcf2-18d5-45e5-9f2d-6cc2484a0a9e
465,Angular car featuring rectangular components and a pronounced elevated rear section.,629ebcf2-18d5-45e5-9f2d-6cc2484a0a9e
258,"A geometric car shape composed of stacked, rectangular sections forming elevated rear and flat front.",629ebcf2-18d5-45e5-9f2d-6cc2484a0a9e
140,"A vehicle structure with a flat rectangular top, tiered rear elevation, and a distinct box-like appearance, comprised of uniformly aligned rectangular segments.",629ebcf2-18d5-45e5-9f2d-6cc2484a0a9e
137,Car with an elongated body and angular edges.,76221de6-c2e8-4ef1-8005-65e746dfd23b
345,Vehicle featuring a blocky design with protruding front and rear sections.,76221de6-c2e8-4ef1-8005-65e746dfd23b
13,Automobile showcasing a compact form with a tiered roof and layered side details.,76221de6-c2e8-4ef1-8005-65e746dfd23b
19,"Boxy car structure with a stepped roof, flat hood, and prominent front bumper. The roofline extends backward, above a rear section with defined edges.",76221de6-c2e8-4ef1-8005-65e746dfd23b
2,"Rectangular car with a flat top surface and tiered elements. The front and rear bumpers are distinct, with layered sides and a prominent roof. Stacked elements suggest an angular shape across the length of the vehicle, creating a cohesive geometric appearance.",76221de6-c2e8-4ef1-8005-65e746dfd23b
466,Car with an elongated body and angular edges.,083479b1-ed8b-4310-bce0-00aed33ebc79
212,Vehicle featuring a blocky design with protruding front and rear sections.,083479b1-ed8b-4310-bce0-00aed33ebc79
138,Automobile showcasing a compact form with a tiered roof and layered side details.,083479b1-ed8b-4310-bce0-00aed33ebc79
1,"Boxy car structure with a stepped roof, flat hood, and prominent front bumper. The roofline extends backward, above a rear section with defined edges.",083479b1-ed8b-4310-bce0-00aed33ebc79
337,"Rectangular car with a flat top surface and tiered elements. The front and rear bumpers are distinct, with layered sides and a prominent roof. Stacked elements suggest an angular shape across the length of the vehicle, creating a cohesive geometric appearance.",083479b1-ed8b-4310-bce0-00aed33ebc79
219,"Compact car with layered, angular contours.",bebc2a7f-4ebd-48cf-8417-2ec4f67060c7
113,"Rectangular car with a smooth, tiered top and sharp edges.",bebc2a7f-4ebd-48cf-8417-2ec4f67060c7
91,"Vehicular form with a rectangular base, tiered roofline, and structured front.",bebc2a7f-4ebd-48cf-8417-2ec4f67060c7
313,Compact vehicle with a tiered roof and flat sides. The angular front integrates with rectangular sides and a slightly elevated rear section.,bebc2a7f-4ebd-48cf-8417-2ec4f67060c7
3,"A rectangular car featuring a structured, tiered roofline and sharply defined front. The sides are flat, while the rear rises subtly, balancing the overall angular geometry.",bebc2a7f-4ebd-48cf-8417-2ec4f67060c7
90,"Compact car with layered, angular contours.",2f8ae1ed-9e23-4b35-8c8d-27f3380cdc17
73,"Rectangular car with a smooth, tiered top and sharp edges.",2f8ae1ed-9e23-4b35-8c8d-27f3380cdc17
1,"Vehicular form with a rectangular base, tiered roofline, and structured front.",2f8ae1ed-9e23-4b35-8c8d-27f3380cdc17
165,Compact vehicle with a tiered roof and flat sides. The angular front integrates with rectangular sides and a slightly elevated rear section.,2f8ae1ed-9e23-4b35-8c8d-27f3380cdc17
35,"A rectangular car featuring a structured, tiered roofline and sharply defined front. The sides are flat, while the rear rises subtly, balancing the overall angular geometry.",2f8ae1ed-9e23-4b35-8c8d-27f3380cdc17
150,Car with a rectangular body and tiered layers.,8296de56-cfd0-4344-acb5-aed92c1757f2
95,A compact vehicle shape with a rectangular body and layered contours.,8296de56-cfd0-4344-acb5-aed92c1757f2
356,"A small car featuring a rectangular body, sloped front, and stepped roofline.",8296de56-cfd0-4344-acb5-aed92c1757f2
44,"Boxy car design with a rectangular base, sloped hood, tiered roof, and squared rear.",8296de56-cfd0-4344-acb5-aed92c1757f2
215,"A compact car with a rectangular chassis, sloped front section, tiered roof, and squared off rear. The central section features stepped layers, while the hood inclines gently towards the front, with the rear maintaining a squared and flat appearance.",8296de56-cfd0-4344-acb5-aed92c1757f2
54,Car with a rectangular body and tiered layers.,db0ac4bb-81a2-4be1-a2aa-61d109f8e0c4
252,A compact vehicle shape with a rectangular body and layered contours.,db0ac4bb-81a2-4be1-a2aa-61d109f8e0c4
23,"A small car featuring a rectangular body, sloped front, and stepped roofline.",db0ac4bb-81a2-4be1-a2aa-61d109f8e0c4
212,"Boxy car design with a rectangular base, sloped hood, tiered roof, and squared rear.",db0ac4bb-81a2-4be1-a2aa-61d109f8e0c4
287,"A compact car with a rectangular chassis, sloped front section, tiered roof, and squared off rear. The central section features stepped layers, while the hood inclines gently towards the front, with the rear maintaining a squared and flat appearance.",db0ac4bb-81a2-4be1-a2aa-61d109f8e0c4
321,Compact vehicle with a rounded top and flat sides.,60f97c0b-3791-4738-a546-d3e9add37786
389,"Car with a smooth, slightly arched roof and straight side panels.",60f97c0b-3791-4738-a546-d3e9add37786
1,"Vehicle featuring a rounded roof, flat rectangular sides, and square front.",60f97c0b-3791-4738-a546-d3e9add37786
456,"Boxy car with a curved roof and elongated, horizontal body. The rear is squared off, and the front has angular formations.",60f97c0b-3791-4738-a546-d3e9add37786
80,"A compact car with an arched roof covers a rectangular body. The sides are flat, and the front is stepped with block-like formations. The rear is square and flat, contrasting the slightly raised front section.",60f97c0b-3791-4738-a546-d3e9add37786
275,Compact vehicle with a rounded top and flat sides.,d54581f9-5a38-47ef-8c9c-6cae02f9595c
5,"Car with a smooth, slightly arched roof and straight side panels.",d54581f9-5a38-47ef-8c9c-6cae02f9595c
1614,"Vehicle featuring a rounded roof, flat rectangular sides, and square front.",d54581f9-5a38-47ef-8c9c-6cae02f9595c
140,"Boxy car with a curved roof and elongated, horizontal body. The rear is squared off, and the front has angular formations.",d54581f9-5a38-47ef-8c9c-6cae02f9595c
80,"A compact car with an arched roof covers a rectangular body. The sides are flat, and the front is stepped with block-like formations. The rear is square and flat, contrasting the slightly raised front section.",d54581f9-5a38-47ef-8c9c-6cae02f9595c
920,Compact vehicle with angular contours and multi-layer surfaces.,aa4faecd-46c7-44db-982b-9550eebb63dd
80,Compact automobile displaying a box-like form with stepped layers.,aa4faecd-46c7-44db-982b-9550eebb63dd
262,"A compact vehicle with angular contours, multi-layered roof, and segmented sides.",aa4faecd-46c7-44db-982b-9550eebb63dd
4,Angular automobile featuring tiered sections with a layered top and distinct rectangular shapes.,aa4faecd-46c7-44db-982b-9550eebb63dd
51,"The vehicle showcases a compact form with angular contours. It has a boxy shape, with tiered sections creating a stacked appearance. The roof is multi-layered, and the sides are composed of distinct rectangular shapes, contributing to the overall angular design.",aa4faecd-46c7-44db-982b-9550eebb63dd
114,"A compact car with blocky, angular features.",983c663f-54dc-4f4a-b1b7-5e586cbc8c05
52,Compact car structure with squared edges and elevated front.,983c663f-54dc-4f4a-b1b7-5e586cbc8c05
47,"Car shape with cube-like contours, detailed side panels, and flat roof.",983c663f-54dc-4f4a-b1b7-5e586cbc8c05
88,"Rectangular car body with raised hood, tiered roof, and squared rear.",983c663f-54dc-4f4a-b1b7-5e586cbc8c05
11,Box-shaped car featuring angular contours; blocky sides with tiered roof; front raised above the flat midsection; rear block sculpted slightly higher than sides.,983c663f-54dc-4f4a-b1b7-5e586cbc8c05
151,"A compact car with blocky, angular features.",03342289-964c-4700-b92b-871778d689b9
370,Compact car structure with squared edges and elevated front.,03342289-964c-4700-b92b-871778d689b9
263,"Car shape with cube-like contours, detailed side panels, and flat roof.",03342289-964c-4700-b92b-871778d689b9
0,"Rectangular car body with raised hood, tiered roof, and squared rear.",03342289-964c-4700-b92b-871778d689b9
89,Box-shaped car featuring angular contours; blocky sides with tiered roof; front raised above the flat midsection; rear block sculpted slightly higher than sides.,03342289-964c-4700-b92b-871778d689b9
293,Car with layered rectangular shapes and protruding front.,f69c7f2e-309a-4518-82a4-6a7592154e77
839,"Compact vehicle with a layered body, flat roof, and stepped hood.",f69c7f2e-309a-4518-82a4-6a7592154e77
157,"Angular car composed of stacked rectangular sections, a front with tiered steps, and a flat top.",f69c7f2e-309a-4518-82a4-6a7592154e77
570,"Car with a rectangular base, elevated roof, stepped hood, and distinct front assembly. The top is smooth while the front features geometric protrusions.",f69c7f2e-309a-4518-82a4-6a7592154e77
200,"A compact car with a solid rectangular base, flat roof, tiered hood, and angular front. The car’s body exhibits a layered structure with a smooth top surface, and the front part consists of protruding geometric forms, creating a distinctive appearance.",f69c7f2e-309a-4518-82a4-6a7592154e77
195,Car with layered rectangular shapes and protruding front.,11493a99-59cd-4dd2-b4e7-aa411053035b
44,"Compact vehicle with a layered body, flat roof, and stepped hood.",11493a99-59cd-4dd2-b4e7-aa411053035b
10,"Angular car composed of stacked rectangular sections, a front with tiered steps, and a flat top.",11493a99-59cd-4dd2-b4e7-aa411053035b
109,"Car with a rectangular base, elevated roof, stepped hood, and distinct front assembly. The top is smooth while the front features geometric protrusions.",11493a99-59cd-4dd2-b4e7-aa411053035b
318,"A compact car with a solid rectangular base, flat roof, tiered hood, and angular front. The car’s body exhibits a layered structure with a smooth top surface, and the front part consists of protruding geometric forms, creating a distinctive appearance.",11493a99-59cd-4dd2-b4e7-aa411053035b
72,"Car with a smooth, flat top and a compact, solid structure.",512a78b0-e4e1-45eb-a2ad-84107bf9c1ee
117,"A rectangular car featuring a flat top and short, squared ends.",512a78b0-e4e1-45eb-a2ad-84107bf9c1ee
168,Rectangular car with a flat roof and compact form with squared front and back ends.,512a78b0-e4e1-45eb-a2ad-84107bf9c1ee
589,"Car with a smooth, elongated top surface, compact form, short squared ends, and uniform height.",512a78b0-e4e1-45eb-a2ad-84107bf9c1ee
377,"A rectangular car with a flat top surface and compact form. The front and back ends are short and squared, maintaining a consistent height throughout. The sides are straight, creating a streamlined appearance.",512a78b0-e4e1-45eb-a2ad-84107bf9c1ee
622,"Car with a smooth, flat top and a compact, solid structure.",9c510188-f6af-4147-a2f3-f3104f38345b
22,"A rectangular car featuring a flat top and short, squared ends.",9c510188-f6af-4147-a2f3-f3104f38345b
436,Rectangular car with a flat roof and compact form with squared front and back ends.,9c510188-f6af-4147-a2f3-f3104f38345b
263,"Car with a smooth, elongated top surface, compact form, short squared ends, and uniform height.",9c510188-f6af-4147-a2f3-f3104f38345b
172,"A rectangular car with a flat top surface and compact form. The front and back ends are short and squared, maintaining a consistent height throughout. The sides are straight, creating a streamlined appearance.",9c510188-f6af-4147-a2f3-f3104f38345b
616,"Car with a compact, geometric form and angular surfaces.",9717aee4-4122-4c45-a6e1-8ec4090fbdee
1,Compact automobile featuring angular contours and a geometric profile with elevated segments.,9717aee4-4122-4c45-a6e1-8ec4090fbdee
83,"Car with a flat top, angular front, recessed sides, and a slightly elevated hood.",9717aee4-4122-4c45-a6e1-8ec4090fbdee
82,"Automobile shaped with sharp angles, a flat roof, recessed windows, and a distinctly elevated rectangular hood at the front.",9717aee4-4122-4c45-a6e1-8ec4090fbdee
122,"A compact vehicle featuring a flat, rectangular roof, angular front with tiered layers, recessed side sections, and a boxy elevated hood. The rear has a squared finish, while the sides are defined by distinct stepped patterns.",9717aee4-4122-4c45-a6e1-8ec4090fbdee
382,"Car with a compact, geometric form and angular surfaces.",d6aec9c1-4abd-4b5d-92d9-9a87771676fc
164,Compact automobile featuring angular contours and a geometric profile with elevated segments.,d6aec9c1-4abd-4b5d-92d9-9a87771676fc
377,"Car with a flat top, angular front, recessed sides, and a slightly elevated hood.",d6aec9c1-4abd-4b5d-92d9-9a87771676fc
113,"Automobile shaped with sharp angles, a flat roof, recessed windows, and a distinctly elevated rectangular hood at the front.",d6aec9c1-4abd-4b5d-92d9-9a87771676fc
37,"A compact vehicle featuring a flat, rectangular roof, angular front with tiered layers, recessed side sections, and a boxy elevated hood. The rear has a squared finish, while the sides are defined by distinct stepped patterns.",d6aec9c1-4abd-4b5d-92d9-9a87771676fc
192,Compact car with distinct rectangular blocks and layered structure.,1f01953e-3002-49cc-b3f7-be1368cac3fc
39,Compact vehicle featuring a tiered rectangular form and blocky contours.,1f01953e-3002-49cc-b3f7-be1368cac3fc
104,"A block-shaped car with a squared-off roof, outlined sides, and a defined hood.",1f01953e-3002-49cc-b3f7-be1368cac3fc
113,"Squared vehicle with a defined hood, layered roof, and tiered body. The squared-off roof aligns with contoured sides connected to a solid base.",1f01953e-3002-49cc-b3f7-be1368cac3fc
43,"A vehicle constructed with a boxy hood, layered roof, and protruding elements on the rear. The roof runs parallel to the ground, connecting to squared sides and a streamlined front.",1f01953e-3002-49cc-b3f7-be1368cac3fc
437,Compact car with distinct rectangular blocks and layered structure.,4f98eb30-459d-4221-b995-8b63c9a3d003
1,Compact vehicle featuring a tiered rectangular form and blocky contours.,4f98eb30-459d-4221-b995-8b63c9a3d003
23,"A block-shaped car with a squared-off roof, outlined sides, and a defined hood.",4f98eb30-459d-4221-b995-8b63c9a3d003
343,"Squared vehicle with a defined hood, layered roof, and tiered body. The squared-off roof aligns with contoured sides connected to a solid base.",4f98eb30-459d-4221-b995-8b63c9a3d003
323,"A vehicle constructed with a boxy hood, layered roof, and protruding elements on the rear. The roof runs parallel to the ground, connecting to squared sides and a streamlined front.",4f98eb30-459d-4221-b995-8b63c9a3d003
3,Compact car with angular roof and blocky structure.,1b00bc94-c6c7-43ed-996d-f8af0d285655
18,Angular compact car with layered roof and squared sides.,1b00bc94-c6c7-43ed-996d-f8af0d285655
32,Boxy car featuring a stepped roof and squared rear.,1b00bc94-c6c7-43ed-996d-f8af0d285655
236,"A car with a tiered roof and block-like geometric layout. The roof cascades downward, meeting sharply angled side structures.",1b00bc94-c6c7-43ed-996d-f8af0d285655
77,"A compact car with a layered roof, forming distinct steps. The front exhibits a boxy contour, while the rear end is squared. The top transitions into angular side panels, creating a cohesive geometric form.",1b00bc94-c6c7-43ed-996d-f8af0d285655
111,Compact car with angular corners and rectangular contours.,7eae66e1-733c-4230-be9a-04bbf40c9216
18,The car features a boxy shape with a sloped hood and roof.,7eae66e1-733c-4230-be9a-04bbf40c9216
365,"A box-shaped car with an angular roof, sloped hood, and pronounced rear.",7eae66e1-733c-4230-be9a-04bbf40c9216
6,"This angular car has a rectangular body with a sloped front, defined roofline, and squared-off rear. ",7eae66e1-733c-4230-be9a-04bbf40c9216
230,"The compact car displays a rectangular body with a sloped hood leading to an angular roofline. The front and rear are squared with horizontal layers creating a textured surface. Openings on the sides suggest windows, and there are distinct contours across the top and sides.",7eae66e1-733c-4230-be9a-04bbf40c9216
38,Compact car with angular corners and rectangular contours.,8cfad93c-ba8d-46aa-95e2-037fa71a0805
238,The car features a boxy shape with a sloped hood and roof.,8cfad93c-ba8d-46aa-95e2-037fa71a0805
188,"A box-shaped car with an angular roof, sloped hood, and pronounced rear.",8cfad93c-ba8d-46aa-95e2-037fa71a0805
588,"This angular car has a rectangular body with a sloped front, defined roofline, and squared-off rear. ",8cfad93c-ba8d-46aa-95e2-037fa71a0805
118,"The compact car displays a rectangular body with a sloped hood leading to an angular roofline. The front and rear are squared with horizontal layers creating a textured surface. Openings on the sides suggest windows, and there are distinct contours across the top and sides.",8cfad93c-ba8d-46aa-95e2-037fa71a0805
469,Compact car with distinctive geometric features.,79c8b665-7833-41da-b505-68e485833cc0
243,"Compact car, blocky body, layered horizontal elements.",79c8b665-7833-41da-b505-68e485833cc0
105,Blocky car with a sloped roof and rectangular rear.,79c8b665-7833-41da-b505-68e485833cc0
90,"Rectangular car body, angled roof, prominent front and rear sections.",79c8b665-7833-41da-b505-68e485833cc0
579,"A compact car with a layered, block-like structure. The roof is slightly sloped, with the front and rear featuring pronounced, angular details. The geometric arrangement creates a cohesive yet rugged appearance.",79c8b665-7833-41da-b505-68e485833cc0
15,Compact car with distinctive geometric features.,cc4e3bfa-ce60-47a7-b908-91c9871b0273
7,"Compact car, blocky body, layered horizontal elements.",cc4e3bfa-ce60-47a7-b908-91c9871b0273
720,Blocky car with a sloped roof and rectangular rear.,cc4e3bfa-ce60-47a7-b908-91c9871b0273
84,"Rectangular car body, angled roof, prominent front and rear sections.",cc4e3bfa-ce60-47a7-b908-91c9871b0273
150,"A compact car with a layered, block-like structure. The roof is slightly sloped, with the front and rear featuring pronounced, angular details. The geometric arrangement creates a cohesive yet rugged appearance.",cc4e3bfa-ce60-47a7-b908-91c9871b0273
359,"Compact car with geometric, rectangular structure and blocky design.",4a0d6e13-e8c3-4295-9629-85639c7cdb4f
93,A small automobile featuring a rectangular form with block-like extremities.,4a0d6e13-e8c3-4295-9629-85639c7cdb4f
130,"Compact vehicle displaying a blocky, rectangular shape with pronounced edges and corners.",4a0d6e13-e8c3-4295-9629-85639c7cdb4f
46,"A boxy car form with layered rectangular sections and blocky, protruding elements.",4a0d6e13-e8c3-4295-9629-85639c7cdb4f
120,"Vehicle with a blocky, rectangular body, layered roof, distinct front and rear sections, and square-like edges.",4a0d6e13-e8c3-4295-9629-85639c7cdb4f
268,"Compact car with geometric, rectangular structure and blocky design.",a4d7b924-e8e1-4990-82bb-28f441108428
164,A small automobile featuring a rectangular form with block-like extremities.,a4d7b924-e8e1-4990-82bb-28f441108428
86,"Compact vehicle displaying a blocky, rectangular shape with pronounced edges and corners.",a4d7b924-e8e1-4990-82bb-28f441108428
19,"A boxy car form with layered rectangular sections and blocky, protruding elements.",a4d7b924-e8e1-4990-82bb-28f441108428
330,"Vehicle with a blocky, rectangular body, layered roof, distinct front and rear sections, and square-like edges.",a4d7b924-e8e1-4990-82bb-28f441108428
228,Compact car with rectangular and blocky components.,ca1662a3-205d-4277-9b8d-31bb2718d3d8
272,The compact vehicle features a blocky profile with a flat roof.,ca1662a3-205d-4277-9b8d-31bb2718d3d8
138,"A small car composed of interconnected rectangular and cuboid elements, with a flat elongated base.",ca1662a3-205d-4277-9b8d-31bb2718d3d8
124,"The automobile displays a rectilinear shape with a blocky front, flat roof, rounded rear, and protruding elements on the surface.",ca1662a3-205d-4277-9b8d-31bb2718d3d8
103,"This vehicle is built with an elongated rectangular base, blocky front and rear sections, and a series of protruding rectangular components forming a low-profile shape. The roof is flat and rectangular, while the sides are straight with a slight taper towards the end.",ca1662a3-205d-4277-9b8d-31bb2718d3d8
279,Compact car with rectangular and blocky components.,922eca99-6459-4265-9e22-d8e249718f9d
379,The compact vehicle features a blocky profile with a flat roof.,922eca99-6459-4265-9e22-d8e249718f9d
112,"A small car composed of interconnected rectangular and cuboid elements, with a flat elongated base.",922eca99-6459-4265-9e22-d8e249718f9d
95,"The automobile displays a rectilinear shape with a blocky front, flat roof, rounded rear, and protruding elements on the surface.",922eca99-6459-4265-9e22-d8e249718f9d
64,"This vehicle is built with an elongated rectangular base, blocky front and rear sections, and a series of protruding rectangular components forming a low-profile shape. The roof is flat and rectangular, while the sides are straight with a slight taper towards the end.",922eca99-6459-4265-9e22-d8e249718f9d
135,Compact vehicle with angular contours and stepped roof.,404bd530-2e23-4f72-88a3-18b636f1c433
123,A small automobile exhibiting angular sides and a multi-tiered roofline.,404bd530-2e23-4f72-88a3-18b636f1c433
19,"A compact car with vertically structured sides and a stepped roof design, featuring squared contours and recessed wheel areas.",404bd530-2e23-4f72-88a3-18b636f1c433
513,"The vehicle consists of sharply defined sides and a tiered roofline, featuring a recessed section on each side where wheels would be, and a compact rear extension.",404bd530-2e23-4f72-88a3-18b636f1c433
11,"This automobile is compact with angular, stepped sides leading up to a multi-tiered roof. The car's structure reveals recessed sections near where wheels are positioned and a distinct extension at the rear, creating a cohesive angular form throughout.",404bd530-2e23-4f72-88a3-18b636f1c433
24,Compact vehicle with angular contours and stepped roof.,bddffc21-533a-4520-8eae-18bdc434c4bf
224,A small automobile exhibiting angular sides and a multi-tiered roofline.,bddffc21-533a-4520-8eae-18bdc434c4bf
1502,"A compact car with vertically structured sides and a stepped roof design, featuring squared contours and recessed wheel areas.",bddffc21-533a-4520-8eae-18bdc434c4bf
511,"The vehicle consists of sharply defined sides and a tiered roofline, featuring a recessed section on each side where wheels would be, and a compact rear extension.",bddffc21-533a-4520-8eae-18bdc434c4bf
248,"This automobile is compact with angular, stepped sides leading up to a multi-tiered roof. The car's structure reveals recessed sections near where wheels are positioned and a distinct extension at the rear, creating a cohesive angular form throughout.",bddffc21-533a-4520-8eae-18bdc434c4bf
408,"Car with curved top, flat sides, and blocky features.",b3e8ac4f-4cc8-46f7-9936-3bb64f2aa44e
232,Compact car featuring a curved roof and flat vertical sides.,b3e8ac4f-4cc8-46f7-9936-3bb64f2aa44e
833,"Vehicle with a rounded top, flat sides, recessed front section, and square rear.",b3e8ac4f-4cc8-46f7-9936-3bb64f2aa44e
451,"Automobile with a domed roof, vertical sides, front indentation, and squared-off rear end.",b3e8ac4f-4cc8-46f7-9936-3bb64f2aa44e
458,"A compact car showcasing a curved, dome-like roof and straight, vertical sides. The front features a recessed section, while the rear is squared off. The overall design is blocky with distinct edges creating a structured appearance.",b3e8ac4f-4cc8-46f7-9936-3bb64f2aa44e
396,"Car with curved top, flat sides, and blocky features.",fb2443ff-2e5a-4a97-afdd-511fb0d2bfa8
621,Compact car featuring a curved roof and flat vertical sides.,fb2443ff-2e5a-4a97-afdd-511fb0d2bfa8
267,"Vehicle with a rounded top, flat sides, recessed front section, and square rear.",fb2443ff-2e5a-4a97-afdd-511fb0d2bfa8
102,"Automobile with a domed roof, vertical sides, front indentation, and squared-off rear end.",fb2443ff-2e5a-4a97-afdd-511fb0d2bfa8
11,"A compact car showcasing a curved, dome-like roof and straight, vertical sides. The front features a recessed section, while the rear is squared off. The overall design is blocky with distinct edges creating a structured appearance.",fb2443ff-2e5a-4a97-afdd-511fb0d2bfa8
2,Compact car featuring simplified geometric contours.,3ac3036c-f21d-4d85-aa4b-a0da86900eff
394,Compact vehicle with a rounded top and flat sides.,3ac3036c-f21d-4d85-aa4b-a0da86900eff
100,"A compact automobile with a rounded roof, vertical front, and rear.",3ac3036c-f21d-4d85-aa4b-a0da86900eff
186,"Compact car with a rounded top, sloping front, vertical rear, and rectangular sides.",3ac3036c-f21d-4d85-aa4b-a0da86900eff
256,"A compact automobile with a smoothly rounded roof and gently sloping hood. The front is vertical, and the rear mimics this shape. The sides are flat with subtle wheel arches integrated at the corners, enhancing the vehicle's streamlined form.",3ac3036c-f21d-4d85-aa4b-a0da86900eff
171,Compact car featuring simplified geometric contours.,dbc1cfd5-1cea-443a-b2ea-c6d476aad72a
1041,Compact vehicle with a rounded top and flat sides.,dbc1cfd5-1cea-443a-b2ea-c6d476aad72a
86,"A compact automobile with a rounded roof, vertical front, and rear.",dbc1cfd5-1cea-443a-b2ea-c6d476aad72a
978,"Compact car with a rounded top, sloping front, vertical rear, and rectangular sides.",dbc1cfd5-1cea-443a-b2ea-c6d476aad72a
33,"A compact automobile with a smoothly rounded roof and gently sloping hood. The front is vertical, and the rear mimics this shape. The sides are flat with subtle wheel arches integrated at the corners, enhancing the vehicle's streamlined form.",dbc1cfd5-1cea-443a-b2ea-c6d476aad72a
404,Car with a rectangular body and smooth curved edges.,a7830331-8c9d-4b1f-919a-7c6d09dca6ae
78,Automobile featuring rectangular form and angular design elements.,a7830331-8c9d-4b1f-919a-7c6d09dca6ae
53,"Vehicle with a rectangular body, rounded front, and structured rear.",a7830331-8c9d-4b1f-919a-7c6d09dca6ae
25,"Automobile showcasing a flat rectangular top, slightly raised rear, and curved front section.",a7830331-8c9d-4b1f-919a-7c6d09dca6ae
665,"Car with a long, flat top section leading into a rounded front. The back is slightly elevated, and the front has a curved, tapered shape, with protrusions suggesting headlights. The sides are straight with subtle angularity, complemented by a staggered pattern at the back.",a7830331-8c9d-4b1f-919a-7c6d09dca6ae
54,Car with a rectangular body and smooth curved edges.,af84787e-7ec7-4173-b6ec-b3f1b7302291
251,Automobile featuring rectangular form and angular design elements.,af84787e-7ec7-4173-b6ec-b3f1b7302291
6,"Vehicle with a rectangular body, rounded front, and structured rear.",af84787e-7ec7-4173-b6ec-b3f1b7302291
78,"Automobile showcasing a flat rectangular top, slightly raised rear, and curved front section.",af84787e-7ec7-4173-b6ec-b3f1b7302291
47,"Car with a long, flat top section leading into a rounded front. The back is slightly elevated, and the front has a curved, tapered shape, with protrusions suggesting headlights. The sides are straight with subtle angularity, complemented by a staggered pattern at the back.",af84787e-7ec7-4173-b6ec-b3f1b7302291
95,Compact car with a boxy exterior.,38983019-cd2e-4e9c-91aa-ee7cea86ad0b
826,Boxy car form with angular edges and tiered layers.,38983019-cd2e-4e9c-91aa-ee7cea86ad0b
34,"Angular car with a flat top, stepped roof, and rectangular base.",38983019-cd2e-4e9c-91aa-ee7cea86ad0b
223,"Compact vehicle featuring a flat top, stepped roof, and tiered rear structure. The sides are vertical with a rectangular base, creating a structured feel.",38983019-cd2e-4e9c-91aa-ee7cea86ad0b
375,"A compact car featuring a flat rectangular top surface with stepped layers forming the roof. The sides are vertically aligned with a tiered structure at the rear, contributing to its angular and blocky appearance.",38983019-cd2e-4e9c-91aa-ee7cea86ad0b
377,Compact car with a boxy exterior.,e1e7706f-6414-4a41-b78c-2e209613ae35
151,Boxy car form with angular edges and tiered layers.,e1e7706f-6414-4a41-b78c-2e209613ae35
218,"Angular car with a flat top, stepped roof, and rectangular base.",e1e7706f-6414-4a41-b78c-2e209613ae35
16,"Compact vehicle featuring a flat top, stepped roof, and tiered rear structure. The sides are vertical with a rectangular base, creating a structured feel.",e1e7706f-6414-4a41-b78c-2e209613ae35
109,"A compact car featuring a flat rectangular top surface with stepped layers forming the roof. The sides are vertically aligned with a tiered structure at the rear, contributing to its angular and blocky appearance.",e1e7706f-6414-4a41-b78c-2e209613ae35
136,Car with angular body and distinct geometric structure.,7282168b-eb50-49c2-9337-b34424cc2861
611,Vehicle featuring a rectangular shape and tiered front segments.,7282168b-eb50-49c2-9337-b34424cc2861
187,"Automobile with angled surfaces, a flat roof, tiered front, and recessed wheel areas.",7282168b-eb50-49c2-9337-b34424cc2861
84,"Car exhibiting a rectangular form with sharp edges, two-tiered front, and defined recessed areas suggesting wheels.",7282168b-eb50-49c2-9337-b34424cc2861
281,"The car has an angular design with a rectangular body, a flat top, and a multi-layered front section. The sides reveal areas for wheels, while the rear maintains a box-like appearance. The front and rear segments are tiered, giving it a stepped profile from above.",7282168b-eb50-49c2-9337-b34424cc2861
5,Car with angular body and distinct geometric structure.,41ee00bd-94d8-4412-a377-de5a0153f9b5
231,Vehicle featuring a rectangular shape and tiered front segments.,41ee00bd-94d8-4412-a377-de5a0153f9b5
252,"Automobile with angled surfaces, a flat roof, tiered front, and recessed wheel areas.",41ee00bd-94d8-4412-a377-de5a0153f9b5
59,"Car exhibiting a rectangular form with sharp edges, two-tiered front, and defined recessed areas suggesting wheels.",41ee00bd-94d8-4412-a377-de5a0153f9b5
805,"The car has an angular design with a rectangular body, a flat top, and a multi-layered front section. The sides reveal areas for wheels, while the rear maintains a box-like appearance. The front and rear segments are tiered, giving it a stepped profile from above.",41ee00bd-94d8-4412-a377-de5a0153f9b5
325,Compact car with blocky and angular features.,63a73bf1-0b79-4a47-8211-a10c4052d190
35,Boxy car featuring a flat roof and angular lines.,63a73bf1-0b79-4a47-8211-a10c4052d190
122,"Car with a flat top and pronounced geometric contours. The front and rear are symmetrically blocky, framing the structure distinctly.",63a73bf1-0b79-4a47-8211-a10c4052d190
63,"Angular car form with a flat roof, blocky front, and rear sections. The roof aligns evenly with the sides, displaying a coherent geometric flow.",63a73bf1-0b79-4a47-8211-a10c4052d190
440,"Car with a flat roof, aligned with side structures, angular block formation. The front and rear are prominently squared, creating a uniform appearance, while the sides taper slightly towards the bottom. The overall design emphasizes right angles and a compact profile.",63a73bf1-0b79-4a47-8211-a10c4052d190
2,Compact car with blocky and angular features.,13e09cef-7ad9-4215-87d2-cfd15f21aaf8
52,Boxy car featuring a flat roof and angular lines.,13e09cef-7ad9-4215-87d2-cfd15f21aaf8
