structure_id,prompt,brick_rejections
a7b7a984-5478-48f1-8edf-dd13176c8d27,"Squared car shape, layered surface, rounded front, inset rear section.",95
a7b7a984-5478-48f1-8edf-dd13176c8d27,"Geometric car form with stepped layers, rounded front, raised corners.",38
a7b7a984-5478-48f1-8edf-dd13176c8d27,"Rectangular car with a layered body, rounded front edges, raised top section, blocky rear, and inset wheel arches.",141
d91d3c0d-bf3e-4947-b044-0bc8e46959db,"Compact car with tiered, blocky features and curved edges.",27
d91d3c0d-bf3e-4947-b044-0bc8e46959db,Rectangular car featuring stepped layers and rounded front contours.,63
d91d3c0d-bf3e-4947-b044-0bc8e46959db,"Squared car shape, layered surface, rounded front, inset rear section.",30
d91d3c0d-bf3e-4947-b044-0bc8e46959db,"Geometric car form with stepped layers, rounded front, raised corners.",563
d91d3c0d-bf3e-4947-b044-0bc8e46959db,"Rectangular car with a layered body, rounded front edges, raised top section, blocky rear, and inset wheel arches.",452
1d16d574-7a9a-44a8-bdc5-a7e61fe34dc9,Car with four wheels and a flat roof.,666
1d16d574-7a9a-44a8-bdc5-a7e61fe34dc9,"Blocky car, rectangular body, and four protruding wheels.",75
1d16d574-7a9a-44a8-bdc5-a7e61fe34dc9,Boxy car design featuring four protruding wheels and a rectangular roof.,246
1d16d574-7a9a-44a8-bdc5-a7e61fe34dc9,"Rectangular car with a flat roof, four blocky wheels, and a raised back section.",78
1d16d574-7a9a-44a8-bdc5-a7e61fe34dc9,"Car with an elongated body, a flat, rectangular roof, and four cylindrical wheels extending outward. The back section is slightly elevated, creating a layered appearance.",2
edb90baa-fa46-4623-a825-395ce8515a35,Car with four wheels and a flat roof.,119
edb90baa-fa46-4623-a825-395ce8515a35,"Blocky car, rectangular body, and four protruding wheels.",3
edb90baa-fa46-4623-a825-395ce8515a35,Boxy car design featuring four protruding wheels and a rectangular roof.,25
edb90baa-fa46-4623-a825-395ce8515a35,"Rectangular car with a flat roof, four blocky wheels, and a raised back section.",4
edb90baa-fa46-4623-a825-395ce8515a35,"Car with an elongated body, a flat, rectangular roof, and four cylindrical wheels extending outward. The back section is slightly elevated, creating a layered appearance.",126
267a8351-f232-4b08-8f46-7576299ae6b4,Car with a rectangular body and angular components.,214
267a8351-f232-4b08-8f46-7576299ae6b4,Compact car featuring a boxy shape and distinct straight edges.,221
267a8351-f232-4b08-8f46-7576299ae6b4,"Box-like car with a sloped hood, flat roof, and squared trunk.",34
267a8351-f232-4b08-8f46-7576299ae6b4,"Car with a rectangular base, elevated hood, flat cabin, and blocky trunk.",151
267a8351-f232-4b08-8f46-7576299ae6b4,"Rectangular car with a sloped front, flat roof, squared trunk. Rounded edges along sides, small blocks for wheels. Low-profile shape with distinct, angular lines and smooth transitions between components.",0
a3b6ec0a-81fe-4c2d-adee-95577512af04,Car with a rectangular body and angular components.,159
a3b6ec0a-81fe-4c2d-adee-95577512af04,Compact car featuring a boxy shape and distinct straight edges.,41
a3b6ec0a-81fe-4c2d-adee-95577512af04,"Box-like car with a sloped hood, flat roof, and squared trunk.",134
a3b6ec0a-81fe-4c2d-adee-95577512af04,"Car with a rectangular base, elevated hood, flat cabin, and blocky trunk.",131
a3b6ec0a-81fe-4c2d-adee-95577512af04,"Rectangular car with a sloped front, flat roof, squared trunk. Rounded edges along sides, small blocks for wheels. Low-profile shape with distinct, angular lines and smooth transitions between components.",319
9478749e-fd3d-4dfc-991e-e24114b7bb3b,"A compact car with a simple, angular form.",10
9478749e-fd3d-4dfc-991e-e24114b7bb3b,A rectangular car shape with a tiered roof and blocky contours.,760
9478749e-fd3d-4dfc-991e-e24114b7bb3b,"The car features a boxy body, flat roof, and angular sides.",31
9478749e-fd3d-4dfc-991e-e24114b7bb3b,"This car has a rectangular base, angular sides, a block-like roof, and a stepped rear.",33
9478749e-fd3d-4dfc-991e-e24114b7bb3b,"The car is structured with a rectangular base and angular sides. The flat roof is stepped at the rear, where a slight elevation creates a layered look. The front and back form a straightforward, blocky appearance, closely aligning with the geometric block arrangement.",54
ac38c739-7506-4ec1-870f-8b4de6b7022f,"A compact car with a simple, angular form.",287
ac38c739-7506-4ec1-870f-8b4de6b7022f,A rectangular car shape with a tiered roof and blocky contours.,156
ac38c739-7506-4ec1-870f-8b4de6b7022f,"The car features a boxy body, flat roof, and angular sides.",2
ac38c739-7506-4ec1-870f-8b4de6b7022f,"This car has a rectangular base, angular sides, a block-like roof, and a stepped rear.",55
ac38c739-7506-4ec1-870f-8b4de6b7022f,"The car is structured with a rectangular base and angular sides. The flat roof is stepped at the rear, where a slight elevation creates a layered look. The front and back form a straightforward, blocky appearance, closely aligning with the geometric block arrangement.",213
b952dafe-329e-4755-8502-f0636cc1dd77,Compact car with a block-like structure.,119
b952dafe-329e-4755-8502-f0636cc1dd77,A small car featuring a boxy shape and angular build.,48
b952dafe-329e-4755-8502-f0636cc1dd77,"The car is compact, with a rectangular form and square front.",41
b952dafe-329e-4755-8502-f0636cc1dd77,"A car with a cuboid shape, flat roof, and squared-off rear and front sections.",118
b952dafe-329e-4755-8502-f0636cc1dd77,"A car featuring a rigid, rectangular structure with flat surfaces. It has a square front and rear with a consistent block-like form throughout.",151
ae2d5029-a78a-4a17-aa6a-05d32890be09,Compact car with a block-like structure.,152
ae2d5029-a78a-4a17-aa6a-05d32890be09,A small car featuring a boxy shape and angular build.,44
ae2d5029-a78a-4a17-aa6a-05d32890be09,"The car is compact, with a rectangular form and square front.",10
ae2d5029-a78a-4a17-aa6a-05d32890be09,"A car with a cuboid shape, flat roof, and squared-off rear and front sections.",33
ae2d5029-a78a-4a17-aa6a-05d32890be09,"A car featuring a rigid, rectangular structure with flat surfaces. It has a square front and rear with a consistent block-like form throughout.",188
eaa4a830-f23d-4bd5-a569-79471f19bc24,Compact car with layered geometric elements.,6
eaa4a830-f23d-4bd5-a569-79471f19bc24,Rectangular car shape featuring stacked rectangular and square segments.,19
eaa4a830-f23d-4bd5-a569-79471f19bc24,"Car with a boxy form, layered bricks creating an angular roof, and a protruding front.",134
eaa4a830-f23d-4bd5-a569-79471f19bc24,"The car displays a robust rectangular structure, intricate brick layering for contour, with a pronounced hood and a flat top.",98
eaa4a830-f23d-4bd5-a569-79471f19bc24,"A rectangular-bodied car composed of multiple squared and rectangular bricks forming the main body. The rooftop is flat and segmented, with a forward-angled hood and a rearward tapering rear, indicating a simplistic yet defined form.",36
d3795c99-d190-4044-9279-bf56f524f451,Compact car with layered geometric elements.,10
d3795c99-d190-4044-9279-bf56f524f451,Rectangular car shape featuring stacked rectangular and square segments.,18
d3795c99-d190-4044-9279-bf56f524f451,"Car with a boxy form, layered bricks creating an angular roof, and a protruding front.",295
d3795c99-d190-4044-9279-bf56f524f451,"The car displays a robust rectangular structure, intricate brick layering for contour, with a pronounced hood and a flat top.",425
d3795c99-d190-4044-9279-bf56f524f451,"A rectangular-bodied car composed of multiple squared and rectangular bricks forming the main body. The rooftop is flat and segmented, with a forward-angled hood and a rearward tapering rear, indicating a simplistic yet defined form.",70
9f8f20a4-e5ca-4358-9916-c50e3eb73200,Compact car with blocky contours and prominent features.,227
9f8f20a4-e5ca-4358-9916-c50e3eb73200,"A vehicle with rectangular and angular shapes, showing distinct outlines.",28
9f8f20a4-e5ca-4358-9916-c50e3eb73200,"Boxy automobile featuring a sloped hood, square rear, and two-tier roof.",72
9f8f20a4-e5ca-4358-9916-c50e3eb73200,"An angular car design with layered elements, including a stepped grille and elevated rear section.",137
9f8f20a4-e5ca-4358-9916-c50e3eb73200,"Blocky car with a flat top, tiered grille, protruding bumper, angled sides, and distinct roofline.",2
15060f84-ed17-44ec-9687-84c3ae19bffe,Compact car with blocky contours and prominent features.,447
15060f84-ed17-44ec-9687-84c3ae19bffe,"A vehicle with rectangular and angular shapes, showing distinct outlines.",475
15060f84-ed17-44ec-9687-84c3ae19bffe,"Boxy automobile featuring a sloped hood, square rear, and two-tier roof.",36
15060f84-ed17-44ec-9687-84c3ae19bffe,"An angular car design with layered elements, including a stepped grille and elevated rear section.",26
15060f84-ed17-44ec-9687-84c3ae19bffe,"Blocky car with a flat top, tiered grille, protruding bumper, angled sides, and distinct roofline.",615
ff134ea6-2c01-4b7a-a7ff-8f6f0ec3875a,A compact car with angular edges and a low profile.,350
ff134ea6-2c01-4b7a-a7ff-8f6f0ec3875a,A small vehicle with a flat topside and distinct cubic corners.,525
ff134ea6-2c01-4b7a-a7ff-8f6f0ec3875a,"A rectangular car with a smooth top and blocky windows, featuring a gradual slope at the front.",664
ff134ea6-2c01-4b7a-a7ff-8f6f0ec3875a,"The car has a prominent rectangular roof and defined block-like bodywork at the rear, with subtle angular side mirrors.",505
ff134ea6-2c01-4b7a-a7ff-8f6f0ec3875a,"A rectangular car with a flat roof, sharp front slope, and large rear sections. The sides feature low, angular lines with distinct block-like contours defining the wheel arches.",318
9446c829-f99e-401f-8413-0b43acb7604c,A compact car with angular edges and a low profile.,594
9446c829-f99e-401f-8413-0b43acb7604c,A small vehicle with a flat topside and distinct cubic corners.,292
9446c829-f99e-401f-8413-0b43acb7604c,"A rectangular car with a smooth top and blocky windows, featuring a gradual slope at the front.",657
9446c829-f99e-401f-8413-0b43acb7604c,"The car has a prominent rectangular roof and defined block-like bodywork at the rear, with subtle angular side mirrors.",108
9446c829-f99e-401f-8413-0b43acb7604c,"A rectangular car with a flat roof, sharp front slope, and large rear sections. The sides feature low, angular lines with distinct block-like contours defining the wheel arches.",92
a80532ef-ca83-4f27-8b07-e1f2d42ce7f8,Car with a blocky roof and defined front.,589
a80532ef-ca83-4f27-8b07-e1f2d42ce7f8,The car features a rectangular form with a prominent roof.,288
a80532ef-ca83-4f27-8b07-e1f2d42ce7f8,"The car has a rectangular body, block-like roof, and protruding front section.",55
a80532ef-ca83-4f27-8b07-e1f2d42ce7f8,"Rectangular car with flat top, distinct front and rear sections, and block extensions on the sides.",80
a80532ef-ca83-4f27-8b07-e1f2d42ce7f8,"Block-styled car with a rectangular body. The flat roof stretches across the entire length while blocky structures suggest a front end. The sides are characterized by vertical extensions resembling windows, and the rear is formed by multiple stacked sections.",130
4ef15f2f-1018-42c6-9205-a27f44ab9ba0,Compact rectangular vehicle with angular protrusions.,276
4ef15f2f-1018-42c6-9205-a27f44ab9ba0,Boxy automobile with flat rooftop and angular side extensions.,65
4ef15f2f-1018-42c6-9205-a27f44ab9ba0,Rectangular car shape with angular details and blocky contours.,99
4ef15f2f-1018-42c6-9205-a27f44ab9ba0,"Angled extensions on a rectangular car structure, topped with a flat surface, forms this vehicle's distinct shape.",16
4ef15f2f-1018-42c6-9205-a27f44ab9ba0,"A rectangular car with a flat roof and angular extensions on either side. The front and rear of the vehicle slope gently downward, creating an aerodynamic form. The sides feature rectangular details, enhancing the car’s structured, blocky appearance.",159
071c50d2-04a7-4c06-b0de-ad674498573a,Compact rectangular vehicle with angular protrusions.,27
071c50d2-04a7-4c06-b0de-ad674498573a,Boxy automobile with flat rooftop and angular side extensions.,108
071c50d2-04a7-4c06-b0de-ad674498573a,Rectangular car shape with angular details and blocky contours.,147
071c50d2-04a7-4c06-b0de-ad674498573a,"Angled extensions on a rectangular car structure, topped with a flat surface, forms this vehicle's distinct shape.",89
071c50d2-04a7-4c06-b0de-ad674498573a,"A rectangular car with a flat roof and angular extensions on either side. The front and rear of the vehicle slope gently downward, creating an aerodynamic form. The sides feature rectangular details, enhancing the car’s structured, blocky appearance.",1
be225c60-5f53-446d-9fcf-7f0f807a22c8,Compact car with a rectangular body and tiered front.,71
be225c60-5f53-446d-9fcf-7f0f807a22c8,Rectangular car shape with a boxy rear and stepped front.,180
be225c60-5f53-446d-9fcf-7f0f807a22c8,"Box-shaped car with a flat top, steep front layers, and squared rear.",200
be225c60-5f53-446d-9fcf-7f0f807a22c8,"Cuboid car featuring a layered front, flat top, and symmetrical rear, positioned on a rectangular base.",200
be225c60-5f53-446d-9fcf-7f0f807a22c8,"The car has a rectangular body, topped with a flat surface. Its front has stepped, protruding sections, while the rear is squared and uniform. The sides are straight, adding to the overall block-like appearance.",152
dbd899a1-f986-4bf5-b9d7-7024a5ffe626,Compact car with a rectangular body and tiered front.,90
dbd899a1-f986-4bf5-b9d7-7024a5ffe626,Rectangular car shape with a boxy rear and stepped front.,320
dbd899a1-f986-4bf5-b9d7-7024a5ffe626,"Box-shaped car with a flat top, steep front layers, and squared rear.",6
dbd899a1-f986-4bf5-b9d7-7024a5ffe626,"Cuboid car featuring a layered front, flat top, and symmetrical rear, positioned on a rectangular base.",150
dbd899a1-f986-4bf5-b9d7-7024a5ffe626,"The car has a rectangular body, topped with a flat surface. Its front has stepped, protruding sections, while the rear is squared and uniform. The sides are straight, adding to the overall block-like appearance.",42
2c72bc34-11e7-4e9b-9683-cdeed2111720,Car with blocky geometric contours and tiered layers.,8
2c72bc34-11e7-4e9b-9683-cdeed2111720,Boxy car shape featuring a tiered roofline and rounded front.,32
2c72bc34-11e7-4e9b-9683-cdeed2111720,"Compact car with a layered, rectangular body and a rounded front edge.",705
2c72bc34-11e7-4e9b-9683-cdeed2111720,"Blocky vehicle having a rectangular body, tiered roof, and rounded front section with recessed squares.",51
2c72bc34-11e7-4e9b-9683-cdeed2111720,"A car with a rectangular body and a layered, tiered roofline. The front end is rounded, incorporating recessed square features. The body sides exhibit geometric protrusions, and the base is slightly elevated, giving a distinct silhouette.",30
0577a2d0-81e5-4c60-82e2-508480e580db,Car with blocky geometric contours and tiered layers.,124
0577a2d0-81e5-4c60-82e2-508480e580db,Boxy car shape featuring a tiered roofline and rounded front.,577
0577a2d0-81e5-4c60-82e2-508480e580db,"Compact car with a layered, rectangular body and a rounded front edge.",1113
0577a2d0-81e5-4c60-82e2-508480e580db,"Blocky vehicle having a rectangular body, tiered roof, and rounded front section with recessed squares.",135
0577a2d0-81e5-4c60-82e2-508480e580db,"A car with a rectangular body and a layered, tiered roofline. The front end is rounded, incorporating recessed square features. The body sides exhibit geometric protrusions, and the base is slightly elevated, giving a distinct silhouette.",27
a4b2ba0a-dc0a-405c-96d7-8d85ccc15995,Compact car with rectangular body and simplified contours.,3
a4b2ba0a-dc0a-405c-96d7-8d85ccc15995,A rectangular car featuring a blocky form with distinct edges.,7
a4b2ba0a-dc0a-405c-96d7-8d85ccc15995,"Boxy car shape, rectangular body, flat roof, small front and rear protrusions.",3
a4b2ba0a-dc0a-405c-96d7-8d85ccc15995,"Rectangular car design with flat roof, small cubic front and rear sections, and minimalistic geometric formation.",24
a4b2ba0a-dc0a-405c-96d7-8d85ccc15995,"A compact car with a rectangular form, featuring a flat roof and slightly raised sections at the front and rear. The car is primarily made up of straight lines, including side, top, and bottom edges, while the small cubic elements add a subtle variation in texture.",202
16c656b0-6cc5-4269-8ae9-2e418a8ab7a0,Compact car with rectangular body and simplified contours.,173
16c656b0-6cc5-4269-8ae9-2e418a8ab7a0,A rectangular car featuring a blocky form with distinct edges.,129
16c656b0-6cc5-4269-8ae9-2e418a8ab7a0,"Boxy car shape, rectangular body, flat roof, small front and rear protrusions.",225
16c656b0-6cc5-4269-8ae9-2e418a8ab7a0,"Rectangular car design with flat roof, small cubic front and rear sections, and minimalistic geometric formation.",1078
16c656b0-6cc5-4269-8ae9-2e418a8ab7a0,"A compact car with a rectangular form, featuring a flat roof and slightly raised sections at the front and rear. The car is primarily made up of straight lines, including side, top, and bottom edges, while the small cubic elements add a subtle variation in texture.",375
dfa76df4-7c47-43c8-84e1-c03e45921713,Compact toy car with layered rectangular segments.,16
dfa76df4-7c47-43c8-84e1-c03e45921713,"Toy car with a robust, block-like form and raised sections.",354
dfa76df4-7c47-43c8-84e1-c03e45921713,"Car featuring block-like construction, elevated top sections, and protruding front.",297
dfa76df4-7c47-43c8-84e1-c03e45921713,"Car with blocky sides, tiered top, front bumpers, and recessed rear wheels.",90
dfa76df4-7c47-43c8-84e1-c03e45921713,"Car with a blocky, rectangular base, layered roof segments, rectangular protrusions at front, and recessed rear wheel sections. Elevated sections define the top, and angular formations outline the front design.",4
9bb8a4d2-45a0-4232-a0e7-30865f22e9d1,Compact toy car with layered rectangular segments.,287
9bb8a4d2-45a0-4232-a0e7-30865f22e9d1,"Toy car with a robust, block-like form and raised sections.",136
9bb8a4d2-45a0-4232-a0e7-30865f22e9d1,"Car featuring block-like construction, elevated top sections, and protruding front.",41
9bb8a4d2-45a0-4232-a0e7-30865f22e9d1,"Car with blocky sides, tiered top, front bumpers, and recessed rear wheels.",242
9bb8a4d2-45a0-4232-a0e7-30865f22e9d1,"Car with a blocky, rectangular base, layered roof segments, rectangular protrusions at front, and recessed rear wheel sections. Elevated sections define the top, and angular formations outline the front design.",0
7dcfbc3d-8178-4d2d-bf99-edcb703a69c6,Compact car with a boxy silhouette and angular features.,162
7dcfbc3d-8178-4d2d-bf99-edcb703a69c6,Box-like vehicle with clear edges and a sloped top.,192
7dcfbc3d-8178-4d2d-bf99-edcb703a69c6,"Angular car, flat roof, tapered front, recessed windshield.",108
7dcfbc3d-8178-4d2d-bf99-edcb703a69c6,"Car with a rectangular base, four evenly spaced protrusions, elevated rear section, and central ridge.",1208
7dcfbc3d-8178-4d2d-bf99-edcb703a69c6,"Car with a boxy frame, short hood, rectangular trunk area, recessed roof, arched openings defining the wheel wells, and tiered layers creating depth in the body.",394
7cefe6fb-bdb9-434e-801c-7e94ff55888e,Compact car with a boxy silhouette and angular features.,1049
7cefe6fb-bdb9-434e-801c-7e94ff55888e,Box-like vehicle with clear edges and a sloped top.,176
7cefe6fb-bdb9-434e-801c-7e94ff55888e,"Angular car, flat roof, tapered front, recessed windshield.",83
7cefe6fb-bdb9-434e-801c-7e94ff55888e,"Car with a rectangular base, four evenly spaced protrusions, elevated rear section, and central ridge.",180
7cefe6fb-bdb9-434e-801c-7e94ff55888e,"Car with a boxy frame, short hood, rectangular trunk area, recessed roof, arched openings defining the wheel wells, and tiered layers creating depth in the body.",594
b36cdf25-b2da-4288-bcbe-463a4c44c3dc,"Car with a blocky, compact shape and main rectangular form.",223
b36cdf25-b2da-4288-bcbe-463a4c44c3dc,Rectangular car body with protruding wheel sections and stepped rear.,173
b36cdf25-b2da-4288-bcbe-463a4c44c3dc,Boxy car design featuring layered bricks with distinct front and back ends.,298
b36cdf25-b2da-4288-bcbe-463a4c44c3dc,"Car configuration with a defined front grille, squared body, rounded front, and tiered back sections.",127
b36cdf25-b2da-4288-bcbe-463a4c44c3dc,"Detailed car with a prominent, squared body; the front end features protruding, rounded elements suggesting a grille, while the rear includes layered, tiered sections and subtle wheel arches.",194
fb5e2e06-4b98-4279-9e15-5e51256780b6,"Car with a blocky, compact shape and main rectangular form.",34
fb5e2e06-4b98-4279-9e15-5e51256780b6,Rectangular car body with protruding wheel sections and stepped rear.,25
fb5e2e06-4b98-4279-9e15-5e51256780b6,Boxy car design featuring layered bricks with distinct front and back ends.,209
fb5e2e06-4b98-4279-9e15-5e51256780b6,"Car configuration with a defined front grille, squared body, rounded front, and tiered back sections.",44
fb5e2e06-4b98-4279-9e15-5e51256780b6,"Detailed car with a prominent, squared body; the front end features protruding, rounded elements suggesting a grille, while the rear includes layered, tiered sections and subtle wheel arches.",132
465e7623-58c1-492b-a5d8-e8c6796ab909,Car with rectangular body and blocky protrusions.,62
465e7623-58c1-492b-a5d8-e8c6796ab909,Rectangular vehicle form with blocky shapes on top.,194
465e7623-58c1-492b-a5d8-e8c6796ab909,Car featuring a long rectangular body with angular top elements.,4
465e7623-58c1-492b-a5d8-e8c6796ab909,"Blocky vehicle with a flat top surface interrupted by cubic structures, and rectangular sides.",1036
465e7623-58c1-492b-a5d8-e8c6796ab909,"The car is composed of a long rectangular base. Its top surface has blocky protrusions, positioned mostly towards one end, suggesting a front section. The vehicle’s sides are flat and vertical, giving it a rigid rectangular prism shape overall.",75
e44e1ad8-6c69-4be5-bec3-96fade4f3e13,Car with rectangular body and blocky protrusions.,679
e44e1ad8-6c69-4be5-bec3-96fade4f3e13,Rectangular vehicle form with blocky shapes on top.,11
e44e1ad8-6c69-4be5-bec3-96fade4f3e13,Car featuring a long rectangular body with angular top elements.,100
e44e1ad8-6c69-4be5-bec3-96fade4f3e13,"Blocky vehicle with a flat top surface interrupted by cubic structures, and rectangular sides.",369
e44e1ad8-6c69-4be5-bec3-96fade4f3e13,"The car is composed of a long rectangular base. Its top surface has blocky protrusions, positioned mostly towards one end, suggesting a front section. The vehicle’s sides are flat and vertical, giving it a rigid rectangular prism shape overall.",267
18370aaa-23d0-43fd-94a1-eee894baaa89,Compact car with angular and blocky form.,362
18370aaa-23d0-43fd-94a1-eee894baaa89,Box-shaped car featuring a tiered roof and geometric sides.,39
18370aaa-23d0-43fd-94a1-eee894baaa89,"Rectangular car with a layered design, including a stepped roof and flat front and rear.",134
18370aaa-23d0-43fd-94a1-eee894baaa89,"Car with distinct tiered roof, flat side panels, and evenly spaced rectangular protrusions on the surface.",141
18370aaa-23d0-43fd-94a1-eee894baaa89,"A car with a rectangular, blocky form, featuring a tiered roof composed of several layered sections. The sides are smooth with carefully positioned recesses. Rectangular projections on the roof and rear suggest a balanced geometric layout, while the front section has a squared, compact look.",55
e690a39e-b265-48e6-8506-c5b7df5621bc,Compact car with angular and blocky form.,343
e690a39e-b265-48e6-8506-c5b7df5621bc,Box-shaped car featuring a tiered roof and geometric sides.,271
e690a39e-b265-48e6-8506-c5b7df5621bc,"Rectangular car with a layered design, including a stepped roof and flat front and rear.",357
e690a39e-b265-48e6-8506-c5b7df5621bc,"Car with distinct tiered roof, flat side panels, and evenly spaced rectangular protrusions on the surface.",276
e690a39e-b265-48e6-8506-c5b7df5621bc,"A car with a rectangular, blocky form, featuring a tiered roof composed of several layered sections. The sides are smooth with carefully positioned recesses. Rectangular projections on the roof and rear suggest a balanced geometric layout, while the front section has a squared, compact look.",722
a3f75d17-2832-47dc-9ad5-93cc4ee499a7,"Car with layered segments, angular contours, and blocky form.",521
a3f75d17-2832-47dc-9ad5-93cc4ee499a7,Angularly contoured vehicle with stepped sides and a compact frame.,250
a3f75d17-2832-47dc-9ad5-93cc4ee499a7,"Vehicle featuring a stepped design, angular edges, and connected segments.",105
a3f75d17-2832-47dc-9ad5-93cc4ee499a7,"The car has a layered chassis, stepped sides, and well-defined angular contours.",234
a3f75d17-2832-47dc-9ad5-93cc4ee499a7,"Blocky car design with a compact, geometric frame. Sides are stepped with multiple layers, creating angular contours. The front features a protruding segment, transitioning to a wider rear.顶部 The roof is flat, integrating into the overall angular aesthetic.",221
69c36470-8082-4d6d-85c2-e66a5dd4da55,"Car with layered segments, angular contours, and blocky form.",57
69c36470-8082-4d6d-85c2-e66a5dd4da55,Angularly contoured vehicle with stepped sides and a compact frame.,25
69c36470-8082-4d6d-85c2-e66a5dd4da55,"Vehicle featuring a stepped design, angular edges, and connected segments.",151
69c36470-8082-4d6d-85c2-e66a5dd4da55,"The car has a layered chassis, stepped sides, and well-defined angular contours.",164
69c36470-8082-4d6d-85c2-e66a5dd4da55,"Blocky car design with a compact, geometric frame. Sides are stepped with multiple layers, creating angular contours. The front features a protruding segment, transitioning to a wider rear.顶部 The roof is flat, integrating into the overall angular aesthetic.",161
6440ca35-d1a5-46cb-932a-d07030611298,Compact car shape with layered geometric elements.,381
6440ca35-d1a5-46cb-932a-d07030611298,Rectangular car form with a sloped front and stacked rear.,99
6440ca35-d1a5-46cb-932a-d07030611298,"Car with a boxy outline, sloping roof, and tiered rear.",39
6440ca35-d1a5-46cb-932a-d07030611298,"Small geometric car with a flat roof, slanted front, and stepped back.",1143
6440ca35-d1a5-46cb-932a-d07030611298,"Rectangular car featuring a sloped front leading to a flat top. The back gradually steps upward with block layers, accentuating a tiered design. Its sides have a slightly protruding midsection, creating a subtle bulging effect.",51
956c901b-23ef-4ffd-9e06-4c705ff34cb1,Compact car shape with layered geometric elements.,225
956c901b-23ef-4ffd-9e06-4c705ff34cb1,Rectangular car form with a sloped front and stacked rear.,569
956c901b-23ef-4ffd-9e06-4c705ff34cb1,"Car with a boxy outline, sloping roof, and tiered rear.",132
956c901b-23ef-4ffd-9e06-4c705ff34cb1,"Small geometric car with a flat roof, slanted front, and stepped back.",135
956c901b-23ef-4ffd-9e06-4c705ff34cb1,"Rectangular car featuring a sloped front leading to a flat top. The back gradually steps upward with block layers, accentuating a tiered design. Its sides have a slightly protruding midsection, creating a subtle bulging effect.",207
93efdb8f-40c2-40a0-871d-a3e83b76c7ad,Compact car with defined geometric structure.,63
93efdb8f-40c2-40a0-871d-a3e83b76c7ad,A small car featuring a rectangular body and angular edges.,278
93efdb8f-40c2-40a0-871d-a3e83b76c7ad,"Car with a blocky form, a boxy roof, and precise square corners.",16
93efdb8f-40c2-40a0-871d-a3e83b76c7ad,"The vehicle has a box-like main body with a subtly sloped front and a flat rear end, complemented by distinct layered panels.",1326
93efdb8f-40c2-40a0-871d-a3e83b76c7ad,"A compact car composed of a rectangular main body, a slightly elevated hood, and a flattened roof. The roof slants gently towards a squared rear, while each side showcases layered formations.",2
851d8b02-e05b-421e-9168-3274241b6e48,Compact car with defined geometric structure.,163
851d8b02-e05b-421e-9168-3274241b6e48,A small car featuring a rectangular body and angular edges.,2
851d8b02-e05b-421e-9168-3274241b6e48,"Car with a blocky form, a boxy roof, and precise square corners.",127
851d8b02-e05b-421e-9168-3274241b6e48,"The vehicle has a box-like main body with a subtly sloped front and a flat rear end, complemented by distinct layered panels.",46
851d8b02-e05b-421e-9168-3274241b6e48,"A compact car composed of a rectangular main body, a slightly elevated hood, and a flattened roof. The roof slants gently towards a squared rear, while each side showcases layered formations.",17
910a84db-74cf-4afd-91d1-5a7d8b1a2455,Compact car with brick-like geometric features.,83
910a84db-74cf-4afd-91d1-5a7d8b1a2455,"Car with a boxy shape, rectangular sides, and flat top.",25
910a84db-74cf-4afd-91d1-5a7d8b1a2455,"Rectangular car, flat top, tiered sides, and block-like front.",99
910a84db-74cf-4afd-91d1-5a7d8b1a2455,Car with a stepped roof and recessed lower sections adding dimension.,46
910a84db-74cf-4afd-91d1-5a7d8b1a2455,"A car with a distinct rectangular form, featuring a flat roof composed of uniform bricks. The sides have a slight taper towards the bottom, creating a streamlined look, while the front and rear are squared off with visible brick outlines enhancing its angular appearance.",177
1ccc75b8-57e3-47d6-b9b5-d0f4203bc1bb,Compact car with brick-like geometric features.,52
1ccc75b8-57e3-47d6-b9b5-d0f4203bc1bb,"Car with a boxy shape, rectangular sides, and flat top.",1
1ccc75b8-57e3-47d6-b9b5-d0f4203bc1bb,"Rectangular car, flat top, tiered sides, and block-like front.",195
1ccc75b8-57e3-47d6-b9b5-d0f4203bc1bb,Car with a stepped roof and recessed lower sections adding dimension.,90
1ccc75b8-57e3-47d6-b9b5-d0f4203bc1bb,"A car with a distinct rectangular form, featuring a flat roof composed of uniform bricks. The sides have a slight taper towards the bottom, creating a streamlined look, while the front and rear are squared off with visible brick outlines enhancing its angular appearance.",33
2c093212-203e-49c6-82f2-ac245c5e4e49,Compact car with angular and block-like form.,70
2c093212-203e-49c6-82f2-ac245c5e4e49,A small vehicle featuring a stepped roof and rectilinear shape.,14
2c093212-203e-49c6-82f2-ac245c5e4e49,"Vehicle with a boxy silhouette, tiered roof, and even proportions.",171
2c093212-203e-49c6-82f2-ac245c5e4e49,"A compact automobile with distinct tiers forming the roof, rectangular body, and evenly distributed geometric shapes.",588
2c093212-203e-49c6-82f2-ac245c5e4e49,"The car has a blocky structure with a defined rectangular base. The roof is tiered into two steps, with a straight, slightly sloped upper surface. The sides are uniform, with the front and rear maintaining the rectangular form.",175
eaccd35b-808b-4538-92c7-d0f09192ad1e,Compact car with angular and block-like form.,436
eaccd35b-808b-4538-92c7-d0f09192ad1e,A small vehicle featuring a stepped roof and rectilinear shape.,13
eaccd35b-808b-4538-92c7-d0f09192ad1e,"Vehicle with a boxy silhouette, tiered roof, and even proportions.",112
