structure_id,prompt,brick_rejections
f9c10e54-09a1-40d8-8dcd-7f5c5ab46a46,"Boxy car assembled with tiered bricks creating a distinct, stacked profile; smooth, sloped front end.",338
f9c10e54-09a1-40d8-8dcd-7f5c5ab46a46,"An angular car with stacked bricks forming a rectangular base and elevated roof. Its front is gently rounded, while a pair of vertical blocks at the rear suggest taillights. The roof is slightly inclined, enhancing the streamlined overall shape.",10
60555db0-0cf9-47f8-ad1e-e54f871b2507,"A miniature car with a compact, angular body.",321
60555db0-0cf9-47f8-ad1e-e54f871b2507,"Car with an elevated, rectilinear structure and rounded front section.",40
60555db0-0cf9-47f8-ad1e-e54f871b2507,"Compact car featuring layered, square components and a slightly angled roofline.",74
60555db0-0cf9-47f8-ad1e-e54f871b2507,"Boxy car assembled with tiered bricks creating a distinct, stacked profile; smooth, sloped front end.",126
60555db0-0cf9-47f8-ad1e-e54f871b2507,"An angular car with stacked bricks forming a rectangular base and elevated roof. Its front is gently rounded, while a pair of vertical blocks at the rear suggest taillights. The roof is slightly inclined, enhancing the streamlined overall shape.",420
fd904f74-8732-44a8-a2a7-712e2493bd27,Compact car with blocky contours and defined edges.,112
fd904f74-8732-44a8-a2a7-712e2493bd27,"Block-form car with a boxy, prominent front and raised rear.",32
fd904f74-8732-44a8-a2a7-712e2493bd27,Geometric car showcasing a rectangular main body and squared front.,709
fd904f74-8732-44a8-a2a7-712e2493bd27,"Boxy car featuring a defined roofline, raised central section, and angular front.",137
fd904f74-8732-44a8-a2a7-712e2493bd27,"A rectangular car with a squared front and raised rear section. The roof is flat with elevated bricks forming the central part. The car's rear protrudes slightly, while the sides are straight, leading to a front with distinct, squared edges.",75
d507ef6b-ea2a-4363-9e99-7474d3757529,Compact car with blocky contours and defined edges.,61
d507ef6b-ea2a-4363-9e99-7474d3757529,"Block-form car with a boxy, prominent front and raised rear.",388
d507ef6b-ea2a-4363-9e99-7474d3757529,Geometric car showcasing a rectangular main body and squared front.,5
d507ef6b-ea2a-4363-9e99-7474d3757529,"Boxy car featuring a defined roofline, raised central section, and angular front.",9
d507ef6b-ea2a-4363-9e99-7474d3757529,"A rectangular car with a squared front and raised rear section. The roof is flat with elevated bricks forming the central part. The car's rear protrudes slightly, while the sides are straight, leading to a front with distinct, squared edges.",14
e609e0d1-489f-45a4-a4aa-9cd6ff1b2fe2,A compact brick-built car with a streamlined body.,23
e609e0d1-489f-45a4-a4aa-9cd6ff1b2fe2,A small car shape featuring a rounded front and squared rear.,229
e609e0d1-489f-45a4-a4aa-9cd6ff1b2fe2,"Car with a gently sloped hood, low-profile roof, and blocky front.",158
e609e0d1-489f-45a4-a4aa-9cd6ff1b2fe2,"A car form with a tapered front, flat roof, and rectangular rear.",270
e609e0d1-489f-45a4-a4aa-9cd6ff1b2fe2,"This car exhibits a smooth, gently inclined front leading to a low, flat roof. The rear is distinctly squared with subtle indentations, while the sides maintain a consistent height throughout. The vehicle's front features a wider base narrowing at the top.",322
7bca4894-b85c-4910-80ad-f75bef33a06d,Car with a boxy form and layered segments.,8
7bca4894-b85c-4910-80ad-f75bef33a06d,"Compact car featuring distinct, block-like tiers and angular edges.",425
7bca4894-b85c-4910-80ad-f75bef33a06d,"A small vehicle with a rectangular body, tiered layers, and sharp, flat surfaces.",1355
7bca4894-b85c-4910-80ad-f75bef33a06d,Rectangular car body with a layered roof and defined front and rear segments; each segment features staggered vertical lines.,82
7bca4894-b85c-4910-80ad-f75bef33a06d,"Rectangular car with a flat top and tiered roof, protruding front and rear sections, and staggered surface details running around the body, enhancing its block-like silhouette.",895
7ab5a739-1ee0-4d03-b769-99f05e436f6b,Car with angular body and blocky details.,90
7ab5a739-1ee0-4d03-b769-99f05e436f6b,A blocky car featuring a rectangular body and stepped contours.,56
7ab5a739-1ee0-4d03-b769-99f05e436f6b,"Car shape with rectangular base, angular hood, and block-layered roof.",74
7ab5a739-1ee0-4d03-b769-99f05e436f6b,"Boxy car form with an elongated rectangular base. The roof tapers slightly, and the hood presents a step-like appearance.",142
7ab5a739-1ee0-4d03-b769-99f05e436f6b,"An angular car with a straight-edged rectangular base. The hood has layered blocks forming a step-like pattern. The roof, slightly elevated at the center, spans smoothly to the rear, integrating efficiently with the flat rear bumper configuration.",380
a3ec70a6-b7bd-4548-a00d-371806016394,Car with geometric shapes and layered structures.,226
a3ec70a6-b7bd-4548-a00d-371806016394,Vehicle featuring angled surfaces and tiered levels throughout.,115
a3ec70a6-b7bd-4548-a00d-371806016394,"Automobile with a sloped front, rectangular base, and staggered upper sections.",362
a3ec70a6-b7bd-4548-a00d-371806016394,"A car with an angular front, rectangular body, layered roof, and protruding edges.",185
a3ec70a6-b7bd-4548-a00d-371806016394,"The car displays a sloped front surface, with the body extending into a rectangular form. The roof is tiered with different heights, and lateral sections feature a step-like arrangement, enhancing its geometric complexity.",210
2e93fb0a-62a7-4f19-9002-48b20dbef5ff,Car with geometric shapes and layered structures.,44
2e93fb0a-62a7-4f19-9002-48b20dbef5ff,Vehicle featuring angled surfaces and tiered levels throughout.,178
2e93fb0a-62a7-4f19-9002-48b20dbef5ff,"Automobile with a sloped front, rectangular base, and staggered upper sections.",800
2e93fb0a-62a7-4f19-9002-48b20dbef5ff,"A car with an angular front, rectangular body, layered roof, and protruding edges.",30
2e93fb0a-62a7-4f19-9002-48b20dbef5ff,"The car displays a sloped front surface, with the body extending into a rectangular form. The roof is tiered with different heights, and lateral sections feature a step-like arrangement, enhancing its geometric complexity.",30
6e805cbd-9163-4404-b5c9-1f6a6fa7d08a,Car with boxy form and tiered elements.,139
6e805cbd-9163-4404-b5c9-1f6a6fa7d08a,Box-like structure featuring angular contours and layered sections.,0
6e805cbd-9163-4404-b5c9-1f6a6fa7d08a,"Rectangular car form with raised rear section, flat front, and tiered edges.",101
6e805cbd-9163-4404-b5c9-1f6a6fa7d08a,"Angular car design with an elevated rear, flat roof, and multi-tiered sides. The rear section extends above the main body height in a stepped layout.",141
6e805cbd-9163-4404-b5c9-1f6a6fa7d08a,"Rectangular car shape with a flat top and sharply angled sides. The rear is higher, forming a stepped pattern, with a narrow front and broad, wide sides creating distinct tiers along the edges.",47
154b1cdc-081f-4ad0-b6c2-9fda73dd2f2c,Car with boxy form and tiered elements.,65
154b1cdc-081f-4ad0-b6c2-9fda73dd2f2c,Box-like structure featuring angular contours and layered sections.,0
154b1cdc-081f-4ad0-b6c2-9fda73dd2f2c,"Rectangular car form with raised rear section, flat front, and tiered edges.",139
154b1cdc-081f-4ad0-b6c2-9fda73dd2f2c,"Angular car design with an elevated rear, flat roof, and multi-tiered sides. The rear section extends above the main body height in a stepped layout.",260
154b1cdc-081f-4ad0-b6c2-9fda73dd2f2c,"Rectangular car shape with a flat top and sharply angled sides. The rear is higher, forming a stepped pattern, with a narrow front and broad, wide sides creating distinct tiers along the edges.",312
23411da0-2b79-41b7-94af-a74a71875f34,"Car with tiered rectangular body, distinct front, and rear sections.",1
23411da0-2b79-41b7-94af-a74a71875f34,"Rectangular-bodied car with layered front, mid-section, and rear.",57
23411da0-2b79-41b7-94af-a74a71875f34,The car features a rectangular form with a stepped front and a distinct square rear end.,208
23411da0-2b79-41b7-94af-a74a71875f34,"This car exhibits a rectangular geometric form with a tiered front composed of staggered horizontal layers, a prominent rear section, and an elevated mid-body.",233
23411da0-2b79-41b7-94af-a74a71875f34,"The car presents a rectangular shape with a stepped front featuring horizontally aligned layers, a prominent and raised mid-section, and a square-ended rear. The body shows a mildly intricate contouring through its angular transitions from front to mid to rear.",94
52db484b-479c-4aeb-8892-f1ab2df25367,"Car with tiered rectangular body, distinct front, and rear sections.",134
52db484b-479c-4aeb-8892-f1ab2df25367,"Rectangular-bodied car with layered front, mid-section, and rear.",255
52db484b-479c-4aeb-8892-f1ab2df25367,The car features a rectangular form with a stepped front and a distinct square rear end.,208
52db484b-479c-4aeb-8892-f1ab2df25367,"This car exhibits a rectangular geometric form with a tiered front composed of staggered horizontal layers, a prominent rear section, and an elevated mid-body.",125
52db484b-479c-4aeb-8892-f1ab2df25367,"The car presents a rectangular shape with a stepped front featuring horizontally aligned layers, a prominent and raised mid-section, and a square-ended rear. The body shows a mildly intricate contouring through its angular transitions from front to mid to rear.",19
2f1d89c0-fcd6-4117-bea6-f3cf40ad3241,Compact car with angular shape and blocky features.,992
2f1d89c0-fcd6-4117-bea6-f3cf40ad3241,Angular vehicle with a boxy silhouette and layered structure.,231
2f1d89c0-fcd6-4117-bea6-f3cf40ad3241,"Car with a blocky exterior, flat roof, and stepped back.",249
2f1d89c0-fcd6-4117-bea6-f3cf40ad3241,"Rectangular car with a flat top, terraced roof, and squared front. ",517
2f1d89c0-fcd6-4117-bea6-f3cf40ad3241,"Boxy car with an angular body, flat roof, horizontal front, and multi-layered edges. Stepped design on top with an elongated shape and distinct horizontal layers at the rear.",884
c0bed3d3-cc73-40ac-bebc-d01a53300701,Compact car with angular shape and blocky features.,187
c0bed3d3-cc73-40ac-bebc-d01a53300701,Angular vehicle with a boxy silhouette and layered structure.,108
c0bed3d3-cc73-40ac-bebc-d01a53300701,"Car with a blocky exterior, flat roof, and stepped back.",998
c0bed3d3-cc73-40ac-bebc-d01a53300701,"Rectangular car with a flat top, terraced roof, and squared front. ",123
c0bed3d3-cc73-40ac-bebc-d01a53300701,"Boxy car with an angular body, flat roof, horizontal front, and multi-layered edges. Stepped design on top with an elongated shape and distinct horizontal layers at the rear.",33
2ffba940-71e8-4c00-abdc-4f422cb5065c,Car with rectangular body and angled roof structure.,224
2ffba940-71e8-4c00-abdc-4f422cb5065c,Automobile featuring a boxy form and slightly sloped roofline.,73
2ffba940-71e8-4c00-abdc-4f422cb5065c,"Vehicle with rectangular base, tiered roof, vertical front, and rear.",203
2ffba940-71e8-4c00-abdc-4f422cb5065c,"Box-shaped car, tiered roof, vertical front, rear, slight angle on top.",7
2ffba940-71e8-4c00-abdc-4f422cb5065c,"A car with a rectangular body and tiered roof. The front and rear are vertical, and the sides extend slightly beyond the base, forming a distinct outline. The roof is slightly sloped, creating an angular profile, while maintaining a structured appearance with clear geometric lines.",59
04862a52-7793-4f62-a444-5789fc2737ea,Car with rectangular body and angled roof structure.,77
04862a52-7793-4f62-a444-5789fc2737ea,Automobile featuring a boxy form and slightly sloped roofline.,298
04862a52-7793-4f62-a444-5789fc2737ea,"Vehicle with rectangular base, tiered roof, vertical front, and rear.",220
04862a52-7793-4f62-a444-5789fc2737ea,"Box-shaped car, tiered roof, vertical front, rear, slight angle on top.",125
04862a52-7793-4f62-a444-5789fc2737ea,"A car with a rectangular body and tiered roof. The front and rear are vertical, and the sides extend slightly beyond the base, forming a distinct outline. The roof is slightly sloped, creating an angular profile, while maintaining a structured appearance with clear geometric lines.",405
9dcb192e-a1cb-416b-bcc1-dba9e852591d,"Car with a streamlined, blocky silhouette.",270
9dcb192e-a1cb-416b-bcc1-dba9e852591d,"This automobile features a rectangular, stepped roof and rounded front.",25
9dcb192e-a1cb-416b-bcc1-dba9e852591d,"The vehicle has a prominent front portion, elongated body, and blocky design.",140
9dcb192e-a1cb-416b-bcc1-dba9e852591d,"A compact vehicle with an angular roof, rounded front section, and rectangular main body.",169
9dcb192e-a1cb-416b-bcc1-dba9e852591d,"The car showcases a distinct rectangular roof, seamlessly flowing into a rounded front section. The elongated body is balanced by defined rear edges, and the overall form is a composition of angular and smooth surfaces creating a blocky appearance.",50
545a45e0-8604-43aa-8615-c761c0da923f,"Car with a streamlined, blocky silhouette.",8
545a45e0-8604-43aa-8615-c761c0da923f,"This automobile features a rectangular, stepped roof and rounded front.",575
545a45e0-8604-43aa-8615-c761c0da923f,"The vehicle has a prominent front portion, elongated body, and blocky design.",236
545a45e0-8604-43aa-8615-c761c0da923f,"A compact vehicle with an angular roof, rounded front section, and rectangular main body.",435
545a45e0-8604-43aa-8615-c761c0da923f,"The car showcases a distinct rectangular roof, seamlessly flowing into a rounded front section. The elongated body is balanced by defined rear edges, and the overall form is a composition of angular and smooth surfaces creating a blocky appearance.",1
4e77555e-0dfb-4463-9f51-8db7fe856ec9,"Car with a compact, blocky form.",157
4e77555e-0dfb-4463-9f51-8db7fe856ec9,Compact car with rectangular sections and stacked layers.,100
4e77555e-0dfb-4463-9f51-8db7fe856ec9,"Blocky car with a stepped rear, sloped front, and layered sides.",63
4e77555e-0dfb-4463-9f51-8db7fe856ec9,"Car featuring an elevated rear, a sloped front section, and tiered side panels.",169
4e77555e-0dfb-4463-9f51-8db7fe856ec9,"A car with an elevated rear, gently sloping downward to a flatter front section. The car's sides display stacked, tiered layers and defined, angular corners, contributing to its overall blocky aesthetic.",517
747aa56a-61ab-4a03-ad2e-bbf2601fb13f,"Car with a compact, blocky form.",420
747aa56a-61ab-4a03-ad2e-bbf2601fb13f,Compact car with rectangular sections and stacked layers.,62
747aa56a-61ab-4a03-ad2e-bbf2601fb13f,"Blocky car with a stepped rear, sloped front, and layered sides.",107
747aa56a-61ab-4a03-ad2e-bbf2601fb13f,"Car featuring an elevated rear, a sloped front section, and tiered side panels.",8
747aa56a-61ab-4a03-ad2e-bbf2601fb13f,"A car with an elevated rear, gently sloping downward to a flatter front section. The car's sides display stacked, tiered layers and defined, angular corners, contributing to its overall blocky aesthetic.",287
e39d9324-e925-4d04-9c28-07b6cb52471c,Compact toy car with a low-profile build.,346
e39d9324-e925-4d04-9c28-07b6cb52471c,Simple car shape featuring angled sides and flat top.,44
e39d9324-e925-4d04-9c28-07b6cb52471c,"Car with a blocky exterior, sloped front, and squared back.",338
e39d9324-e925-4d04-9c28-07b6cb52471c,"A toy car with a rectangular base, slanted front end, and solid, tiered rear.",4
e39d9324-e925-4d04-9c28-07b6cb52471c,"The car showcases a rectangular base with lowered front corners. Its top surface presents a flat design with slight elevation towards the rear. The sides gently angle inward near the front and remain parallel at the back, culminating in a compact, unified form.",79
f1ff2ab1-4bb8-4953-8b19-0e40df168c2a,Compact toy car with a low-profile build.,72
f1ff2ab1-4bb8-4953-8b19-0e40df168c2a,Simple car shape featuring angled sides and flat top.,30
f1ff2ab1-4bb8-4953-8b19-0e40df168c2a,"Car with a blocky exterior, sloped front, and squared back.",260
f1ff2ab1-4bb8-4953-8b19-0e40df168c2a,"A toy car with a rectangular base, slanted front end, and solid, tiered rear.",3
f1ff2ab1-4bb8-4953-8b19-0e40df168c2a,"The car showcases a rectangular base with lowered front corners. Its top surface presents a flat design with slight elevation towards the rear. The sides gently angle inward near the front and remain parallel at the back, culminating in a compact, unified form.",311
5e639b24-558c-403e-a607-84aa589d3a2d,A compact car with angular bodywork and layered sections.,208
5e639b24-558c-403e-a607-84aa589d3a2d,The vehicle features a rectangular base with a tapering front.,22
5e639b24-558c-403e-a607-84aa589d3a2d,"Car with blocky, proportionate structure; raised rear and recessed front.",162
5e639b24-558c-403e-a607-84aa589d3a2d,"Angular car form with layered top, rectangular body, distinct front and rear.",12
5e639b24-558c-403e-a607-84aa589d3a2d,"The car displays a structured, angular body with a layered top section. The front section is slightly recessed with a tapered appearance, leading to a more elevated rear. The overall form is compact with a balanced, geometric layout.",192
070670ea-3c80-4ae8-b924-e6009d027c85,A compact car with angular bodywork and layered sections.,140
070670ea-3c80-4ae8-b924-e6009d027c85,The vehicle features a rectangular base with a tapering front.,7
070670ea-3c80-4ae8-b924-e6009d027c85,"Car with blocky, proportionate structure; raised rear and recessed front.",113
070670ea-3c80-4ae8-b924-e6009d027c85,"Angular car form with layered top, rectangular body, distinct front and rear.",291
070670ea-3c80-4ae8-b924-e6009d027c85,"The car displays a structured, angular body with a layered top section. The front section is slightly recessed with a tapered appearance, leading to a more elevated rear. The overall form is compact with a balanced, geometric layout.",624
f0bf07d8-8eac-45d5-a29d-1d5c1bb0f4e4,"Car with a compact, angular form and layered surfaces.",52
f0bf07d8-8eac-45d5-a29d-1d5c1bb0f4e4,The car features a blocky shape with a stepped contour on top.,476
f0bf07d8-8eac-45d5-a29d-1d5c1bb0f4e4,"A compact car with angular edges, surface depressions, and layered heights.",122
f0bf07d8-8eac-45d5-a29d-1d5c1bb0f4e4,"The vehicle showcases an angular profile with layered surface sections and a defined, stepped roofline.",162
f0bf07d8-8eac-45d5-a29d-1d5c1bb0f4e4,"This car has a compact form with angular front and rear sections. The roof is stepped, incorporating multiple layers at varying heights. The sides transition sharply towards the back, while the top features a depressed section at the rear and angular edges throughout.",58
f90dcd9a-601e-4417-b5d2-fcd0d550e0b7,"Compact toy car with a geometric, blocky appearance.",643
f90dcd9a-601e-4417-b5d2-fcd0d550e0b7,"Toy car featuring angular edges and a stepped, tiered roof.",65
f90dcd9a-601e-4417-b5d2-fcd0d550e0b7,"Car with a blocky body, rectangular top, and angular front.",91
f90dcd9a-601e-4417-b5d2-fcd0d550e0b7,"Blocky car structure, angular front, stepped-up tiered roof, segmented sides, rounded rear.",140
f90dcd9a-601e-4417-b5d2-fcd0d550e0b7,"Blocky car with angular front, stepped roof in two segments, and a rectangular, elevated rear. The sides feature segmented layers leading to a slightly rounded and elevated rear, with each component interlocked in a compact and cohesive form.",56
d3912f32-3177-4290-9ec3-77b91b005a90,"Compact toy car with a geometric, blocky appearance.",595
d3912f32-3177-4290-9ec3-77b91b005a90,"Toy car featuring angular edges and a stepped, tiered roof.",14
d3912f32-3177-4290-9ec3-77b91b005a90,"Car with a blocky body, rectangular top, and angular front.",63
d3912f32-3177-4290-9ec3-77b91b005a90,"Blocky car structure, angular front, stepped-up tiered roof, segmented sides, rounded rear.",165
d3912f32-3177-4290-9ec3-77b91b005a90,"Blocky car with angular front, stepped roof in two segments, and a rectangular, elevated rear. The sides feature segmented layers leading to a slightly rounded and elevated rear, with each component interlocked in a compact and cohesive form.",54
4524ac48-7177-4ca4-a54f-2ac575c0509c,A simple car shape with blocky proportions and a roof antenna.,294
4524ac48-7177-4ca4-a54f-2ac575c0509c,"A car with a rectangular body, angled roofline, and a rear antenna.",49
4524ac48-7177-4ca4-a54f-2ac575c0509c,The car exhibits a block-like structure with a protruding antenna on top; the roof gently slopes downward.,64
4524ac48-7177-4ca4-a54f-2ac575c0509c,"The car has a rectangular body with squared edges, a subtly sloped roof, and a single vertical antenna at the rear. The sides and roof showcase a layered block pattern.",121
4524ac48-7177-4ca4-a54f-2ac575c0509c,"A car featuring a cuboid form with sharp angular features, a slanted roofline leading to a central antenna. The roof comprises multiple layers creating a stepped appearance. The sides display horizontal lines, offering a balanced yet robust structure.",394
dd3f2d91-dde1-47f7-a73f-c0f7d4284e25,A simple car shape with blocky proportions and a roof antenna.,176
dd3f2d91-dde1-47f7-a73f-c0f7d4284e25,"A car with a rectangular body, angled roofline, and a rear antenna.",59
dd3f2d91-dde1-47f7-a73f-c0f7d4284e25,The car exhibits a block-like structure with a protruding antenna on top; the roof gently slopes downward.,177
dd3f2d91-dde1-47f7-a73f-c0f7d4284e25,"The car has a rectangular body with squared edges, a subtly sloped roof, and a single vertical antenna at the rear. The sides and roof showcase a layered block pattern.",258
dd3f2d91-dde1-47f7-a73f-c0f7d4284e25,"A car featuring a cuboid form with sharp angular features, a slanted roofline leading to a central antenna. The roof comprises multiple layers creating a stepped appearance. The sides display horizontal lines, offering a balanced yet robust structure.",558
4ce0b19e-fec9-4ec0-b3a0-7b06bebd66e5,"Compact car with a squared, block-like form.",8
4ce0b19e-fec9-4ec0-b3a0-7b06bebd66e5,Squared car shape with rounded edges and protruding front.,116
4ce0b19e-fec9-4ec0-b3a0-7b06bebd66e5,"Blocky car with angular sides, flat roof, and prominent front.",7
4ce0b19e-fec9-4ec0-b3a0-7b06bebd66e5,"Rectangular car base with symmetrical, angular sides, and distinct cabin section protruding from the base.",99
4ce0b19e-fec9-4ec0-b3a0-7b06bebd66e5,"A car featuring a blocky overall shape with prominent, angular sides and a flat roof. The front includes detailed blocks representing headlights, while the rear is uniformly flat. The top has a slightly elevated section representing the cabin area, aligning symmetrically with the base.",2
8fa24080-f958-446f-8216-5b8fc6e06153,"Compact car with a squared, block-like form.",478
8fa24080-f958-446f-8216-5b8fc6e06153,Squared car shape with rounded edges and protruding front.,503
8fa24080-f958-446f-8216-5b8fc6e06153,"Blocky car with angular sides, flat roof, and prominent front.",50
8fa24080-f958-446f-8216-5b8fc6e06153,"Rectangular car base with symmetrical, angular sides, and distinct cabin section protruding from the base.",94
8fa24080-f958-446f-8216-5b8fc6e06153,"A car featuring a blocky overall shape with prominent, angular sides and a flat roof. The front includes detailed blocks representing headlights, while the rear is uniformly flat. The top has a slightly elevated section representing the cabin area, aligning symmetrically with the base.",33
e2237ef7-2d63-48e6-8f8a-d40a5dbf0e5f,Toy car with rectangular body and layered roof approach.,288
e2237ef7-2d63-48e6-8f8a-d40a5dbf0e5f,Compact car body with a layered roof and defined edges.,59
e2237ef7-2d63-48e6-8f8a-d40a5dbf0e5f,"Car with a squared front, tiered roof, and protruding rear.",296
e2237ef7-2d63-48e6-8f8a-d40a5dbf0e5f,"Squared car form, boxed front, tiered roof with rear overhang, stack-like texture on sides.",290
e2237ef7-2d63-48e6-8f8a-d40a5dbf0e5f,"Rectangular toy car with a blocky front and layered roof extending backwards into a slight overhang, creating a tiered appearance, completed with boxy wheel wells.",27
e62c5a81-5b42-431a-9009-1830557c270a,Toy car with rectangular body and layered roof approach.,166
e62c5a81-5b42-431a-9009-1830557c270a,Compact car body with a layered roof and defined edges.,309
e62c5a81-5b42-431a-9009-1830557c270a,"Car with a squared front, tiered roof, and protruding rear.",209
e62c5a81-5b42-431a-9009-1830557c270a,"Squared car form, boxed front, tiered roof with rear overhang, stack-like texture on sides.",729
e62c5a81-5b42-431a-9009-1830557c270a,"Rectangular toy car with a blocky front and layered roof extending backwards into a slight overhang, creating a tiered appearance, completed with boxy wheel wells.",119
7b25cbd6-5a6e-4a0b-839a-e156a36ba044,Car with an elongated shape and distinct angular features.,106
7b25cbd6-5a6e-4a0b-839a-e156a36ba044,"A vehicle featuring a rounded top section and angular sides, complete with a protruding front facade.",111
7b25cbd6-5a6e-4a0b-839a-e156a36ba044,"The automobile exhibits a sloped front and a blocky back end, with tiered side elements.",1086
7b25cbd6-5a6e-4a0b-839a-e156a36ba044,"A boxy car design with layered sides, a curved roof, a slanted front, and a squared rear.",365
7b25cbd6-5a6e-4a0b-839a-e156a36ba044,"The car showcases a tiered configuration with a rounded roofline. The front end slopes downward with layered bricks, while the sides alternate in depth, culminating in a squared-off rear.",114
a2ecc5a0-b6d3-4a19-a01a-f3e91ae2e7d4,Compact car shape with angular structure and detailed form.,1189
a2ecc5a0-b6d3-4a19-a01a-f3e91ae2e7d4,"A car with a blocky, angular body and pronounced geometric lines.",162
a2ecc5a0-b6d3-4a19-a01a-f3e91ae2e7d4,"Car featuring a rectangular, segmented body with a squared-off front and rear.",2
a2ecc5a0-b6d3-4a19-a01a-f3e91ae2e7d4,"The car exhibits a layered structure with a rectangular base, angular sides, and defined roof edges extending lengthwise.",135
a2ecc5a0-b6d3-4a19-a01a-f3e91ae2e7d4,"This car has a pronounced rectangular form with a layered body. The front is accentuated with squared contours and a slight upward curve. Its roof is flat with distinct side edges. The rear section mirrors the straightforward, angular style of the front.",303
9faf4c12-62db-4ed8-becc-b1e6e21fc146,Compact car with distinct angular features and blocky outline.,39
9faf4c12-62db-4ed8-becc-b1e6e21fc146,A car displaying a geometric shape with a flat top and angled sides.,66
9faf4c12-62db-4ed8-becc-b1e6e21fc146,"Angular car with a rectangular body, flat roof, and horizontal overhangs.",72
9faf4c12-62db-4ed8-becc-b1e6e21fc146,"Car with a box-like body, straight edges, rectangular windshield, and a flat roof extending over the front.",359
9faf4c12-62db-4ed8-becc-b1e6e21fc146,"Car featuring a rectangular body, flat roof with overhang, and detailed with angular sides and corners. The roof is flat and level with the top edges. The windshield area is slightly indented, creating a stepped appearance at the front. The car ends with straight lines at the rear.",78
bf65c1a9-f30d-4e07-9f75-ad81a6be4c13,Compact car with distinct angular features and blocky outline.,173
bf65c1a9-f30d-4e07-9f75-ad81a6be4c13,A car displaying a geometric shape with a flat top and angled sides.,13
bf65c1a9-f30d-4e07-9f75-ad81a6be4c13,"Angular car with a rectangular body, flat roof, and horizontal overhangs.",52
bf65c1a9-f30d-4e07-9f75-ad81a6be4c13,"Car with a box-like body, straight edges, rectangular windshield, and a flat roof extending over the front.",362
bf65c1a9-f30d-4e07-9f75-ad81a6be4c13,"Car featuring a rectangular body, flat roof with overhang, and detailed with angular sides and corners. The roof is flat and level with the top edges. The windshield area is slightly indented, creating a stepped appearance at the front. The car ends with straight lines at the rear.",56
8e93303a-ef5e-4885-a306-f8ec06ff1c40,Car with a simple rectangular shape and blocky features.,3
8e93303a-ef5e-4885-a306-f8ec06ff1c40,Rectangular car with a blocky top and defined edged features.,236
8e93303a-ef5e-4885-a306-f8ec06ff1c40,Blocky car with a flat rectangular top and sharply defined front and rear ends.,12
8e93303a-ef5e-4885-a306-f8ec06ff1c40,"Cuboid car with a structured top surface, featuring a compact front with a layered rear, giving it a balanced appearance.",3
8e93303a-ef5e-4885-a306-f8ec06ff1c40,"A cuboid-shaped car with a flat top, subtly layered front, and a structured rear section. The car's sides are parallel with the top edges, and the overall size is elongated, creating a balanced geometric silhouette. The back features a layered structure with defined blocks giving it depth.",522
b0f74300-71ad-453c-9c79-dfa908ec2062,Compact vehicle with an angular profile and distinct openings.,180
b0f74300-71ad-453c-9c79-dfa908ec2062,An angular automobile featuring pronounced front apertures and a streamlined shape.,20
b0f74300-71ad-453c-9c79-dfa908ec2062,"The automobile showcases a compact form with pronounced front openings and a streamlined roofline, transitioning smoothly to the rear.",16
b0f74300-71ad-453c-9c79-dfa908ec2062,This vehicle presents a robust form with an elevated rear section and a pronounced hood. Smooth transitions between elements highlight the car's profile.,331
b0f74300-71ad-453c-9c79-dfa908ec2062,"The vehicle features multiple angular segments with pronounced front hood openings. The roofline gently slopes towards a higher rear section. Side panels are slightly recessed, contributing to the overall compact and angular design.",22
e926c931-2aff-435c-abb5-4e3995a0d8e2,Compact vehicle with an angular profile and distinct openings.,52
e926c931-2aff-435c-abb5-4e3995a0d8e2,An angular automobile featuring pronounced front apertures and a streamlined shape.,33
e926c931-2aff-435c-abb5-4e3995a0d8e2,"The automobile showcases a compact form with pronounced front openings and a streamlined roofline, transitioning smoothly to the rear.",44
e926c931-2aff-435c-abb5-4e3995a0d8e2,This vehicle presents a robust form with an elevated rear section and a pronounced hood. Smooth transitions between elements highlight the car's profile.,42
e926c931-2aff-435c-abb5-4e3995a0d8e2,"The vehicle features multiple angular segments with pronounced front hood openings. The roofline gently slopes towards a higher rear section. Side panels are slightly recessed, contributing to the overall compact and angular design.",214
37f6ec5b-32c3-47a5-9fc2-96af98e170e8,Compact car with layered geometric structure.,766
37f6ec5b-32c3-47a5-9fc2-96af98e170e8,The car features a rounded top and angular edges.,20
37f6ec5b-32c3-47a5-9fc2-96af98e170e8,This vehicle has a blocky form with a sloped front and an elevated rear.,155
37f6ec5b-32c3-47a5-9fc2-96af98e170e8,"The car showcases a tiered arrangement, with a rounded roof and squared sides. The front tapers slightly, while the rear maintains a higher elevation.",116
37f6ec5b-32c3-47a5-9fc2-96af98e170e8,"A compact vehicle with a layered, blocky ensemble, including a smoothly rounded roof and sharply defined side panels. The front end tapers with stacked horizontal layers, leading to a raised rear.",321
4054c608-ce1e-49ca-b9c4-e181cd982c5e,Compact car with layered geometric structure.,5
4054c608-ce1e-49ca-b9c4-e181cd982c5e,The car features a rounded top and angular edges.,23
4054c608-ce1e-49ca-b9c4-e181cd982c5e,This vehicle has a blocky form with a sloped front and an elevated rear.,31
4054c608-ce1e-49ca-b9c4-e181cd982c5e,"The car showcases a tiered arrangement, with a rounded roof and squared sides. The front tapers slightly, while the rear maintains a higher elevation.",112
