structure_id,prompt,collision,already_rejected
3e826a93-9d0b-4437-b291-d0cdbe6456c5,"This car shows an elongated rectangular form with sharply defined corners, a prominent front section with a recessed middle, and a flat roof that extends to form a cohesive, streamlined top surface. The wheel arches are subtly integrated along the sides, accentuating its sleek silhouette.",13,23
969761d5-0cfd-4714-9545-68fecf19a9fd,Compact car with a rounded body and angular features.,10,66
969761d5-0cfd-4714-9545-68fecf19a9fd,The car has a rounded top and blocky sides with square edges.,81,571
969761d5-0cfd-4714-9545-68fecf19a9fd,"A compact car with a domed roof, square windows, and stepped layers.",4,1
969761d5-0cfd-4714-9545-68fecf19a9fd,"The car boasts a rounded top, angular front and back, boxy windows, and layered tiered surfaces.",26,200,1
969761d5-0cfd-4714-9545-68fecf19a9fd,"A compact car exhibiting a rounded roof atop stepped surfaces. It features prominent angular windows on the sides, with the front and back showcasing squared contours. The overall design includes a tiered, layered layout contributing to its angular yet rounded appearance.",112,625,2
1f41a2ff-e478-4f25-845f-9af1e603f333,Compact car with a rounded body and angular features.,61,469
1f41a2ff-e478-4f25-845f-9af1e603f333,The car has a rounded top and blocky sides with square edges.,5,43
1f41a2ff-e478-4f25-845f-9af1e603f333,"A compact car with a domed roof, square windows, and stepped layers.",7,31
1f41a2ff-e478-4f25-845f-9af1e603f333,"The car boasts a rounded top, angular front and back, boxy windows, and layered tiered surfaces.",8,38
1f41a2ff-e478-4f25-845f-9af1e603f333,"A compact car exhibiting a rounded roof atop stepped surfaces. It features prominent angular windows on the sides, with the front and back showcasing squared contours. The overall design includes a tiered, layered layout contributing to its angular yet rounded appearance.",32,26
f9c10e54-09a1-40d8-8dcd-7f5c5ab46a46,"A miniature car with a compact, angular body.",118,408,1
f9c10e54-09a1-40d8-8dcd-7f5c5ab46a46,"Car with an elevated, rectilinear structure and rounded front section.",25,142
f9c10e54-09a1-40d8-8dcd-7f5c5ab46a46,"Compact car featuring layered, square components and a slightly angled roofline.",201,678
f9c10e54-09a1-40d8-8dcd-7f5c5ab46a46,"Boxy car assembled with tiered bricks creating a distinct, stacked profile; smooth, sloped front end.",71,267
f9c10e54-09a1-40d8-8dcd-7f5c5ab46a46,"An angular car with stacked bricks forming a rectangular base and elevated roof. Its front is gently rounded, while a pair of vertical blocks at the rear suggest taillights. The roof is slightly inclined, enhancing the streamlined overall shape.",4,6
60555db0-0cf9-47f8-ad1e-e54f871b2507,"A miniature car with a compact, angular body.",50,271
60555db0-0cf9-47f8-ad1e-e54f871b2507,"Car with an elevated, rectilinear structure and rounded front section.",15,24,1
60555db0-0cf9-47f8-ad1e-e54f871b2507,"Compact car featuring layered, square components and a slightly angled roofline.",22,52
60555db0-0cf9-47f8-ad1e-e54f871b2507,"Boxy car assembled with tiered bricks creating a distinct, stacked profile; smooth, sloped front end.",29,97
60555db0-0cf9-47f8-ad1e-e54f871b2507,"An angular car with stacked bricks forming a rectangular base and elevated roof. Its front is gently rounded, while a pair of vertical blocks at the rear suggest taillights. The roof is slightly inclined, enhancing the streamlined overall shape.",37,383
fd904f74-8732-44a8-a2a7-712e2493bd27,Compact car with blocky contours and defined edges.,30,82
fd904f74-8732-44a8-a2a7-712e2493bd27,"Block-form car with a boxy, prominent front and raised rear.",10,22
fd904f74-8732-44a8-a2a7-712e2493bd27,Geometric car showcasing a rectangular main body and squared front.,100,609
fd904f74-8732-44a8-a2a7-712e2493bd27,"Boxy car featuring a defined roofline, raised central section, and angular front.",15,122
fd904f74-8732-44a8-a2a7-712e2493bd27,"A rectangular car with a squared front and raised rear section. The roof is flat with elevated bricks forming the central part. The car's rear protrudes slightly, while the sides are straight, leading to a front with distinct, squared edges.",24,51
d507ef6b-ea2a-4363-9e99-7474d3757529,Compact car with blocky contours and defined edges.,5,56
d507ef6b-ea2a-4363-9e99-7474d3757529,"Block-form car with a boxy, prominent front and raised rear.",53,335
d507ef6b-ea2a-4363-9e99-7474d3757529,Geometric car showcasing a rectangular main body and squared front.,2,3
d507ef6b-ea2a-4363-9e99-7474d3757529,"Boxy car featuring a defined roofline, raised central section, and angular front.",3,6
d507ef6b-ea2a-4363-9e99-7474d3757529,"A rectangular car with a squared front and raised rear section. The roof is flat with elevated bricks forming the central part. The car's rear protrudes slightly, while the sides are straight, leading to a front with distinct, squared edges.",5,9
e609e0d1-489f-45a4-a4aa-9cd6ff1b2fe2,A compact brick-built car with a streamlined body.,3,20
e609e0d1-489f-45a4-a4aa-9cd6ff1b2fe2,A small car shape featuring a rounded front and squared rear.,44,185
e609e0d1-489f-45a4-a4aa-9cd6ff1b2fe2,"Car with a gently sloped hood, low-profile roof, and blocky front.",16,142
e609e0d1-489f-45a4-a4aa-9cd6ff1b2fe2,"A car form with a tapered front, flat roof, and rectangular rear.",54,216
e609e0d1-489f-45a4-a4aa-9cd6ff1b2fe2,"This car exhibits a smooth, gently inclined front leading to a low, flat roof. The rear is distinctly squared with subtle indentations, while the sides maintain a consistent height throughout. The vehicle's front features a wider base narrowing at the top.",45,277
7bca4894-b85c-4910-80ad-f75bef33a06d,Car with a boxy form and layered segments.,3,5
7bca4894-b85c-4910-80ad-f75bef33a06d,"Compact car featuring distinct, block-like tiers and angular edges.",75,349,1
7bca4894-b85c-4910-80ad-f75bef33a06d,"A small vehicle with a rectangular body, tiered layers, and sharp, flat surfaces.",192,1163
7bca4894-b85c-4910-80ad-f75bef33a06d,Rectangular car body with a layered roof and defined front and rear segments; each segment features staggered vertical lines.,12,69,1
7bca4894-b85c-4910-80ad-f75bef33a06d,"Rectangular car with a flat top and tiered roof, protruding front and rear sections, and staggered surface details running around the body, enhancing its block-like silhouette.",173,721,1
7ab5a739-1ee0-4d03-b769-99f05e436f6b,Car with angular body and blocky details.,10,80
7ab5a739-1ee0-4d03-b769-99f05e436f6b,A blocky car featuring a rectangular body and stepped contours.,19,37
7ab5a739-1ee0-4d03-b769-99f05e436f6b,"Car shape with rectangular base, angular hood, and block-layered roof.",25,49
7ab5a739-1ee0-4d03-b769-99f05e436f6b,"Boxy car form with an elongated rectangular base. The roof tapers slightly, and the hood presents a step-like appearance.",10,132
7ab5a739-1ee0-4d03-b769-99f05e436f6b,"An angular car with a straight-edged rectangular base. The hood has layered blocks forming a step-like pattern. The roof, slightly elevated at the center, spans smoothly to the rear, integrating efficiently with the flat rear bumper configuration.",87,293
a3ec70a6-b7bd-4548-a00d-371806016394,Car with geometric shapes and layered structures.,78,148
a3ec70a6-b7bd-4548-a00d-371806016394,Vehicle featuring angled surfaces and tiered levels throughout.,1,18,96
a3ec70a6-b7bd-4548-a00d-371806016394,"Automobile with a sloped front, rectangular base, and staggered upper sections.",76,286
a3ec70a6-b7bd-4548-a00d-371806016394,"A car with an angular front, rectangular body, layered roof, and protruding edges.",28,157
a3ec70a6-b7bd-4548-a00d-371806016394,"The car displays a sloped front surface, with the body extending into a rectangular form. The roof is tiered with different heights, and lateral sections feature a step-like arrangement, enhancing its geometric complexity.",30,180
2e93fb0a-62a7-4f19-9002-48b20dbef5ff,Car with geometric shapes and layered structures.,27,17
2e93fb0a-62a7-4f19-9002-48b20dbef5ff,Vehicle featuring angled surfaces and tiered levels throughout.,66,112
2e93fb0a-62a7-4f19-9002-48b20dbef5ff,"Automobile with a sloped front, rectangular base, and staggered upper sections.",129,671
2e93fb0a-62a7-4f19-9002-48b20dbef5ff,"A car with an angular front, rectangular body, layered roof, and protruding edges.",11,19
2e93fb0a-62a7-4f19-9002-48b20dbef5ff,"The car displays a sloped front surface, with the body extending into a rectangular form. The roof is tiered with different heights, and lateral sections feature a step-like arrangement, enhancing its geometric complexity.",4,26
6e805cbd-9163-4404-b5c9-1f6a6fa7d08a,Car with boxy form and tiered elements.,15,124
6e805cbd-9163-4404-b5c9-1f6a6fa7d08a,Box-like structure featuring angular contours and layered sections.
6e805cbd-9163-4404-b5c9-1f6a6fa7d08a,"Rectangular car form with raised rear section, flat front, and tiered edges.",16,85
6e805cbd-9163-4404-b5c9-1f6a6fa7d08a,"Angular car design with an elevated rear, flat roof, and multi-tiered sides. The rear section extends above the main body height in a stepped layout.",17,124
6e805cbd-9163-4404-b5c9-1f6a6fa7d08a,"Rectangular car shape with a flat top and sharply angled sides. The rear is higher, forming a stepped pattern, with a narrow front and broad, wide sides creating distinct tiers along the edges.",17,30
154b1cdc-081f-4ad0-b6c2-9fda73dd2f2c,Car with boxy form and tiered elements.,17,48
154b1cdc-081f-4ad0-b6c2-9fda73dd2f2c,Box-like structure featuring angular contours and layered sections.
154b1cdc-081f-4ad0-b6c2-9fda73dd2f2c,"Rectangular car form with raised rear section, flat front, and tiered edges.",20,119
154b1cdc-081f-4ad0-b6c2-9fda73dd2f2c,"Angular car design with an elevated rear, flat roof, and multi-tiered sides. The rear section extends above the main body height in a stepped layout.",46,214
154b1cdc-081f-4ad0-b6c2-9fda73dd2f2c,"Rectangular car shape with a flat top and sharply angled sides. The rear is higher, forming a stepped pattern, with a narrow front and broad, wide sides creating distinct tiers along the edges.",65,247
23411da0-2b79-41b7-94af-a74a71875f34,"Car with tiered rectangular body, distinct front, and rear sections.",1
23411da0-2b79-41b7-94af-a74a71875f34,"Rectangular-bodied car with layered front, mid-section, and rear.",12,45
23411da0-2b79-41b7-94af-a74a71875f34,The car features a rectangular form with a stepped front and a distinct square rear end.,60,148
23411da0-2b79-41b7-94af-a74a71875f34,"This car exhibits a rectangular geometric form with a tiered front composed of staggered horizontal layers, a prominent rear section, and an elevated mid-body.",26,207
23411da0-2b79-41b7-94af-a74a71875f34,"The car presents a rectangular shape with a stepped front featuring horizontally aligned layers, a prominent and raised mid-section, and a square-ended rear. The body shows a mildly intricate contouring through its angular transitions from front to mid to rear.",16,78
52db484b-479c-4aeb-8892-f1ab2df25367,"Car with tiered rectangular body, distinct front, and rear sections.",21,113
52db484b-479c-4aeb-8892-f1ab2df25367,"Rectangular-bodied car with layered front, mid-section, and rear.",48,207
52db484b-479c-4aeb-8892-f1ab2df25367,The car features a rectangular form with a stepped front and a distinct square rear end.,19,189
52db484b-479c-4aeb-8892-f1ab2df25367,"This car exhibits a rectangular geometric form with a tiered front composed of staggered horizontal layers, a prominent rear section, and an elevated mid-body.",17,108
52db484b-479c-4aeb-8892-f1ab2df25367,"The car presents a rectangular shape with a stepped front featuring horizontally aligned layers, a prominent and raised mid-section, and a square-ended rear. The body shows a mildly intricate contouring through its angular transitions from front to mid to rear.",1,18
2f1d89c0-fcd6-4117-bea6-f3cf40ad3241,Compact car with angular shape and blocky features.,149,842,1
2f1d89c0-fcd6-4117-bea6-f3cf40ad3241,Angular vehicle with a boxy silhouette and layered structure.,37,194
2f1d89c0-fcd6-4117-bea6-f3cf40ad3241,"Car with a blocky exterior, flat roof, and stepped back.",34,215
2f1d89c0-fcd6-4117-bea6-f3cf40ad3241,"Rectangular car with a flat top, terraced roof, and squared front. ",137,379,1
2f1d89c0-fcd6-4117-bea6-f3cf40ad3241,"Boxy car with an angular body, flat roof, horizontal front, and multi-layered edges. Stepped design on top with an elongated shape and distinct horizontal layers at the rear.",121,762,1
c0bed3d3-cc73-40ac-bebc-d01a53300701,Compact car with angular shape and blocky features.,36,151
c0bed3d3-cc73-40ac-bebc-d01a53300701,Angular vehicle with a boxy silhouette and layered structure.,15,93
c0bed3d3-cc73-40ac-bebc-d01a53300701,"Car with a blocky exterior, flat roof, and stepped back.",205,793
c0bed3d3-cc73-40ac-bebc-d01a53300701,"Rectangular car with a flat top, terraced roof, and squared front. ",15,108
c0bed3d3-cc73-40ac-bebc-d01a53300701,"Boxy car with an angular body, flat roof, horizontal front, and multi-layered edges. Stepped design on top with an elongated shape and distinct horizontal layers at the rear.",6,27
2ffba940-71e8-4c00-abdc-4f422cb5065c,Car with rectangular body and angled roof structure.,25,199
2ffba940-71e8-4c00-abdc-4f422cb5065c,Automobile featuring a boxy form and slightly sloped roofline.,19,54
2ffba940-71e8-4c00-abdc-4f422cb5065c,"Vehicle with rectangular base, tiered roof, vertical front, and rear.",23,180
2ffba940-71e8-4c00-abdc-4f422cb5065c,"Box-shaped car, tiered roof, vertical front, rear, slight angle on top.",4,3
2ffba940-71e8-4c00-abdc-4f422cb5065c,"A car with a rectangular body and tiered roof. The front and rear are vertical, and the sides extend slightly beyond the base, forming a distinct outline. The roof is slightly sloped, creating an angular profile, while maintaining a structured appearance with clear geometric lines.",25,34
04862a52-7793-4f62-a444-5789fc2737ea,Car with rectangular body and angled roof structure.,7,70
04862a52-7793-4f62-a444-5789fc2737ea,Automobile featuring a boxy form and slightly sloped roofline.,37,261
04862a52-7793-4f62-a444-5789fc2737ea,"Vehicle with rectangular base, tiered roof, vertical front, and rear.",20,200
04862a52-7793-4f62-a444-5789fc2737ea,"Box-shaped car, tiered roof, vertical front, rear, slight angle on top.",23,102
04862a52-7793-4f62-a444-5789fc2737ea,"A car with a rectangular body and tiered roof. The front and rear are vertical, and the sides extend slightly beyond the base, forming a distinct outline. The roof is slightly sloped, creating an angular profile, while maintaining a structured appearance with clear geometric lines.",55,348,2
9dcb192e-a1cb-416b-bcc1-dba9e852591d,"Car with a streamlined, blocky silhouette.",32,238
9dcb192e-a1cb-416b-bcc1-dba9e852591d,"This automobile features a rectangular, stepped roof and rounded front.",14,11
9dcb192e-a1cb-416b-bcc1-dba9e852591d,"The vehicle has a prominent front portion, elongated body, and blocky design.",27,113
9dcb192e-a1cb-416b-bcc1-dba9e852591d,"A compact vehicle with an angular roof, rounded front section, and rectangular main body.",22,147
9dcb192e-a1cb-416b-bcc1-dba9e852591d,"The car showcases a distinct rectangular roof, seamlessly flowing into a rounded front section. The elongated body is balanced by defined rear edges, and the overall form is a composition of angular and smooth surfaces creating a blocky appearance.",4,46
545a45e0-8604-43aa-8615-c761c0da923f,"Car with a streamlined, blocky silhouette.",4,4
545a45e0-8604-43aa-8615-c761c0da923f,"This automobile features a rectangular, stepped roof and rounded front.",81,494
545a45e0-8604-43aa-8615-c761c0da923f,"The vehicle has a prominent front portion, elongated body, and blocky design.",35,201
545a45e0-8604-43aa-8615-c761c0da923f,"A compact vehicle with an angular roof, rounded front section, and rectangular main body.",52,383
545a45e0-8604-43aa-8615-c761c0da923f,"The car showcases a distinct rectangular roof, seamlessly flowing into a rounded front section. The elongated body is balanced by defined rear edges, and the overall form is a composition of angular and smooth surfaces creating a blocky appearance.",1
4e77555e-0dfb-4463-9f51-8db7fe856ec9,"Car with a compact, blocky form.",25,132
4e77555e-0dfb-4463-9f51-8db7fe856ec9,Compact car with rectangular sections and stacked layers.,6,94
4e77555e-0dfb-4463-9f51-8db7fe856ec9,"Blocky car with a stepped rear, sloped front, and layered sides.",23,40
4e77555e-0dfb-4463-9f51-8db7fe856ec9,"Car featuring an elevated rear, a sloped front section, and tiered side panels.",14,155
4e77555e-0dfb-4463-9f51-8db7fe856ec9,"A car with an elevated rear, gently sloping downward to a flatter front section. The car's sides display stacked, tiered layers and defined, angular corners, contributing to its overall blocky aesthetic.",45,471,1
747aa56a-61ab-4a03-ad2e-bbf2601fb13f,"Car with a compact, blocky form.",77,343
747aa56a-61ab-4a03-ad2e-bbf2601fb13f,Compact car with rectangular sections and stacked layers.,10,52
747aa56a-61ab-4a03-ad2e-bbf2601fb13f,"Blocky car with a stepped rear, sloped front, and layered sides.",38,69
747aa56a-61ab-4a03-ad2e-bbf2601fb13f,"Car featuring an elevated rear, a sloped front section, and tiered side panels.",4,4
747aa56a-61ab-4a03-ad2e-bbf2601fb13f,"A car with an elevated rear, gently sloping downward to a flatter front section. The car's sides display stacked, tiered layers and defined, angular corners, contributing to its overall blocky aesthetic.",55,232
e39d9324-e925-4d04-9c28-07b6cb52471c,Compact toy car with a low-profile build.,86,260
e39d9324-e925-4d04-9c28-07b6cb52471c,Simple car shape featuring angled sides and flat top.,11,33
e39d9324-e925-4d04-9c28-07b6cb52471c,"Car with a blocky exterior, sloped front, and squared back.",52,286
e39d9324-e925-4d04-9c28-07b6cb52471c,"A toy car with a rectangular base, slanted front end, and solid, tiered rear.",4
e39d9324-e925-4d04-9c28-07b6cb52471c,"The car showcases a rectangular base with lowered front corners. Its top surface presents a flat design with slight elevation towards the rear. The sides gently angle inward near the front and remain parallel at the back, culminating in a compact, unified form.",25,54
f1ff2ab1-4bb8-4953-8b19-0e40df168c2a,Compact toy car with a low-profile build.,11,61
f1ff2ab1-4bb8-4953-8b19-0e40df168c2a,Simple car shape featuring angled sides and flat top.,13,17
f1ff2ab1-4bb8-4953-8b19-0e40df168c2a,"Car with a blocky exterior, sloped front, and squared back.",79,181
f1ff2ab1-4bb8-4953-8b19-0e40df168c2a,"A toy car with a rectangular base, slanted front end, and solid, tiered rear.",2,1
f1ff2ab1-4bb8-4953-8b19-0e40df168c2a,"The car showcases a rectangular base with lowered front corners. Its top surface presents a flat design with slight elevation towards the rear. The sides gently angle inward near the front and remain parallel at the back, culminating in a compact, unified form.",56,255
5e639b24-558c-403e-a607-84aa589d3a2d,A compact car with angular bodywork and layered sections.,14,194
5e639b24-558c-403e-a607-84aa589d3a2d,The vehicle features a rectangular base with a tapering front.,5,17
5e639b24-558c-403e-a607-84aa589d3a2d,"Car with blocky, proportionate structure; raised rear and recessed front.",53,109
5e639b24-558c-403e-a607-84aa589d3a2d,"Angular car form with layered top, rectangular body, distinct front and rear.",6,6
5e639b24-558c-403e-a607-84aa589d3a2d,"The car displays a structured, angular body with a layered top section. The front section is slightly recessed with a tapered appearance, leading to a more elevated rear. The overall form is compact with a balanced, geometric layout.",98,94
070670ea-3c80-4ae8-b924-e6009d027c85,A compact car with angular bodywork and layered sections.,22,118
070670ea-3c80-4ae8-b924-e6009d027c85,The vehicle features a rectangular base with a tapering front.,5,2
070670ea-3c80-4ae8-b924-e6009d027c85,"Car with blocky, proportionate structure; raised rear and recessed front.",24,89
070670ea-3c80-4ae8-b924-e6009d027c85,"Angular car form with layered top, rectangular body, distinct front and rear.",40,250,1
070670ea-3c80-4ae8-b924-e6009d027c85,"The car displays a structured, angular body with a layered top section. The front section is slightly recessed with a tapered appearance, leading to a more elevated rear. The overall form is compact with a balanced, geometric layout.",203,421
f0bf07d8-8eac-45d5-a29d-1d5c1bb0f4e4,"Car with a compact, angular form and layered surfaces.",19,33
f0bf07d8-8eac-45d5-a29d-1d5c1bb0f4e4,The car features a blocky shape with a stepped contour on top.,58,418
f0bf07d8-8eac-45d5-a29d-1d5c1bb0f4e4,"A compact car with angular edges, surface depressions, and layered heights.",14,108
f0bf07d8-8eac-45d5-a29d-1d5c1bb0f4e4,"The vehicle showcases an angular profile with layered surface sections and a defined, stepped roofline.",19,143
f0bf07d8-8eac-45d5-a29d-1d5c1bb0f4e4,"This car has a compact form with angular front and rear sections. The roof is stepped, incorporating multiple layers at varying heights. The sides transition sharply towards the back, while the top features a depressed section at the rear and angular edges throughout.",6,52
f90dcd9a-601e-4417-b5d2-fcd0d550e0b7,"Compact toy car with a geometric, blocky appearance.",118,525
f90dcd9a-601e-4417-b5d2-fcd0d550e0b7,"Toy car featuring angular edges and a stepped, tiered roof.",10,54,1
f90dcd9a-601e-4417-b5d2-fcd0d550e0b7,"Car with a blocky body, rectangular top, and angular front.",19,72
f90dcd9a-601e-4417-b5d2-fcd0d550e0b7,"Blocky car structure, angular front, stepped-up tiered roof, segmented sides, rounded rear.",30,110
f90dcd9a-601e-4417-b5d2-fcd0d550e0b7,"Blocky car with angular front, stepped roof in two segments, and a rectangular, elevated rear. The sides feature segmented layers leading to a slightly rounded and elevated rear, with each component interlocked in a compact and cohesive form.",16,40
d3912f32-3177-4290-9ec3-77b91b005a90,"Compact toy car with a geometric, blocky appearance.",100,495
d3912f32-3177-4290-9ec3-77b91b005a90,"Toy car featuring angular edges and a stepped, tiered roof.",5,9
d3912f32-3177-4290-9ec3-77b91b005a90,"Car with a blocky body, rectangular top, and angular front.",23,40
d3912f32-3177-4290-9ec3-77b91b005a90,"Blocky car structure, angular front, stepped-up tiered roof, segmented sides, rounded rear.",50,115
d3912f32-3177-4290-9ec3-77b91b005a90,"Blocky car with angular front, stepped roof in two segments, and a rectangular, elevated rear. The sides feature segmented layers leading to a slightly rounded and elevated rear, with each component interlocked in a compact and cohesive form.",13,40,1
4524ac48-7177-4ca4-a54f-2ac575c0509c,A simple car shape with blocky proportions and a roof antenna.,36,257,1
4524ac48-7177-4ca4-a54f-2ac575c0509c,"A car with a rectangular body, angled roofline, and a rear antenna.",8,41
4524ac48-7177-4ca4-a54f-2ac575c0509c,The car exhibits a block-like structure with a protruding antenna on top; the roof gently slopes downward.,5,59
4524ac48-7177-4ca4-a54f-2ac575c0509c,"The car has a rectangular body with squared edges, a subtly sloped roof, and a single vertical antenna at the rear. The sides and roof showcase a layered block pattern.",20,101
4524ac48-7177-4ca4-a54f-2ac575c0509c,"A car featuring a cuboid form with sharp angular features, a slanted roofline leading to a central antenna. The roof comprises multiple layers creating a stepped appearance. The sides display horizontal lines, offering a balanced yet robust structure.",111,283
dd3f2d91-dde1-47f7-a73f-c0f7d4284e25,A simple car shape with blocky proportions and a roof antenna.,20,156
dd3f2d91-dde1-47f7-a73f-c0f7d4284e25,"A car with a rectangular body, angled roofline, and a rear antenna.",7,52
dd3f2d91-dde1-47f7-a73f-c0f7d4284e25,The car exhibits a block-like structure with a protruding antenna on top; the roof gently slopes downward.,29,148
dd3f2d91-dde1-47f7-a73f-c0f7d4284e25,"The car has a rectangular body with squared edges, a subtly sloped roof, and a single vertical antenna at the rear. The sides and roof showcase a layered block pattern.",20,238
dd3f2d91-dde1-47f7-a73f-c0f7d4284e25,"A car featuring a cuboid form with sharp angular features, a slanted roofline leading to a central antenna. The roof comprises multiple layers creating a stepped appearance. The sides display horizontal lines, offering a balanced yet robust structure.",101,455,2
4ce0b19e-fec9-4ec0-b3a0-7b06bebd66e5,"Compact car with a squared, block-like form.",5,3
4ce0b19e-fec9-4ec0-b3a0-7b06bebd66e5,Squared car shape with rounded edges and protruding front.,9,107
4ce0b19e-fec9-4ec0-b3a0-7b06bebd66e5,"Blocky car with angular sides, flat roof, and prominent front.",7
4ce0b19e-fec9-4ec0-b3a0-7b06bebd66e5,"Rectangular car base with symmetrical, angular sides, and distinct cabin section protruding from the base.",23,76
4ce0b19e-fec9-4ec0-b3a0-7b06bebd66e5,"A car featuring a blocky overall shape with prominent, angular sides and a flat roof. The front includes detailed blocks representing headlights, while the rear is uniformly flat. The top has a slightly elevated section representing the cabin area, aligning symmetrically with the base.",2
8fa24080-f958-446f-8216-5b8fc6e06153,"Compact car with a squared, block-like form.",79,398,1
8fa24080-f958-446f-8216-5b8fc6e06153,Squared car shape with rounded edges and protruding front.,64,439
8fa24080-f958-446f-8216-5b8fc6e06153,"Blocky car with angular sides, flat roof, and prominent front.",24,26
8fa24080-f958-446f-8216-5b8fc6e06153,"Rectangular car base with symmetrical, angular sides, and distinct cabin section protruding from the base.",24,70
8fa24080-f958-446f-8216-5b8fc6e06153,"A car featuring a blocky overall shape with prominent, angular sides and a flat roof. The front includes detailed blocks representing headlights, while the rear is uniformly flat. The top has a slightly elevated section representing the cabin area, aligning symmetrically with the base.",14,19
e2237ef7-2d63-48e6-8f8a-d40a5dbf0e5f,Toy car with rectangular body and layered roof approach.,63,224,1
e2237ef7-2d63-48e6-8f8a-d40a5dbf0e5f,Compact car body with a layered roof and defined edges.,14,45
e2237ef7-2d63-48e6-8f8a-d40a5dbf0e5f,"Car with a squared front, tiered roof, and protruding rear.",34,261,1
e2237ef7-2d63-48e6-8f8a-d40a5dbf0e5f,"Squared car form, boxed front, tiered roof with rear overhang, stack-like texture on sides.",31,257,2
e2237ef7-2d63-48e6-8f8a-d40a5dbf0e5f,"Rectangular toy car with a blocky front and layered roof extending backwards into a slight overhang, creating a tiered appearance, completed with boxy wheel wells.",17,10
e62c5a81-5b42-431a-9009-1830557c270a,Toy car with rectangular body and layered roof approach.,52,113,1
e62c5a81-5b42-431a-9009-1830557c270a,Compact car body with a layered roof and defined edges.,27,282
e62c5a81-5b42-431a-9009-1830557c270a,"Car with a squared front, tiered roof, and protruding rear.",36,173
e62c5a81-5b42-431a-9009-1830557c270a,"Squared car form, boxed front, tiered roof with rear overhang, stack-like texture on sides.",116,611,1,1
e62c5a81-5b42-431a-9009-1830557c270a,"Rectangular toy car with a blocky front and layered roof extending backwards into a slight overhang, creating a tiered appearance, completed with boxy wheel wells.",18,101
7b25cbd6-5a6e-4a0b-839a-e156a36ba044,Car with an elongated shape and distinct angular features.,23,81,2
7b25cbd6-5a6e-4a0b-839a-e156a36ba044,"A vehicle featuring a rounded top section and angular sides, complete with a protruding front facade.",23,88
7b25cbd6-5a6e-4a0b-839a-e156a36ba044,"The automobile exhibits a sloped front and a blocky back end, with tiered side elements.",260,826
7b25cbd6-5a6e-4a0b-839a-e156a36ba044,"A boxy car design with layered sides, a curved roof, a slanted front, and a squared rear.",81,284
7b25cbd6-5a6e-4a0b-839a-e156a36ba044,"The car showcases a tiered configuration with a rounded roofline. The front end slopes downward with layered bricks, while the sides alternate in depth, culminating in a squared-off rear.",27,87
a2ecc5a0-b6d3-4a19-a01a-f3e91ae2e7d4,Compact car shape with angular structure and detailed form.,143,1045,1
a2ecc5a0-b6d3-4a19-a01a-f3e91ae2e7d4,"A car with a blocky, angular body and pronounced geometric lines.",25,137
a2ecc5a0-b6d3-4a19-a01a-f3e91ae2e7d4,"Car featuring a rectangular, segmented body with a squared-off front and rear.",1,1
a2ecc5a0-b6d3-4a19-a01a-f3e91ae2e7d4,"The car exhibits a layered structure with a rectangular base, angular sides, and defined roof edges extending lengthwise.",8,127
a2ecc5a0-b6d3-4a19-a01a-f3e91ae2e7d4,"This car has a pronounced rectangular form with a layered body. The front is accentuated with squared contours and a slight upward curve. Its roof is flat with distinct side edges. The rear section mirrors the straightforward, angular style of the front.",61,241,1
9faf4c12-62db-4ed8-becc-b1e6e21fc146,Compact car with distinct angular features and blocky outline.,9,30
9faf4c12-62db-4ed8-becc-b1e6e21fc146,A car displaying a geometric shape with a flat top and angled sides.,20,46
9faf4c12-62db-4ed8-becc-b1e6e21fc146,"Angular car with a rectangular body, flat roof, and horizontal overhangs.",16,56
9faf4c12-62db-4ed8-becc-b1e6e21fc146,"Car with a box-like body, straight edges, rectangular windshield, and a flat roof extending over the front.",55,304
9faf4c12-62db-4ed8-becc-b1e6e21fc146,"Car featuring a rectangular body, flat roof with overhang, and detailed with angular sides and corners. The roof is flat and level with the top edges. The windshield area is slightly indented, creating a stepped appearance at the front. The car ends with straight lines at the rear.",25,53
bf65c1a9-f30d-4e07-9f75-ad81a6be4c13,Compact car with distinct angular features and blocky outline.,30,143
bf65c1a9-f30d-4e07-9f75-ad81a6be4c13,A car displaying a geometric shape with a flat top and angled sides.,2,11
bf65c1a9-f30d-4e07-9f75-ad81a6be4c13,"Angular car with a rectangular body, flat roof, and horizontal overhangs.",7,45
bf65c1a9-f30d-4e07-9f75-ad81a6be4c13,"Car with a box-like body, straight edges, rectangular windshield, and a flat roof extending over the front.",60,302
bf65c1a9-f30d-4e07-9f75-ad81a6be4c13,"Car featuring a rectangular body, flat roof with overhang, and detailed with angular sides and corners. The roof is flat and level with the top edges. The windshield area is slightly indented, creating a stepped appearance at the front. The car ends with straight lines at the rear.",15,41
8e93303a-ef5e-4885-a306-f8ec06ff1c40,Car with a simple rectangular shape and blocky features.,3
8e93303a-ef5e-4885-a306-f8ec06ff1c40,Rectangular car with a blocky top and defined edged features.,41,193,1,1
8e93303a-ef5e-4885-a306-f8ec06ff1c40,Blocky car with a flat rectangular top and sharply defined front and rear ends.,5,7
8e93303a-ef5e-4885-a306-f8ec06ff1c40,"Cuboid car with a structured top surface, featuring a compact front with a layered rear, giving it a balanced appearance.",2,1
